time_period,cell_id,pe_id,load
0,1,45,1.2020780746724935
0,1,46,1.202458145076086
0,1,47,1.202667988768618
0,1,48,1.2018111850682205
0,1,49,1.2001194299535909
0,1,50,1.2003503035346332
0,1,51,1.2019168439477883
0,1,52,1.2016257171999971
0,1,53,1.2004948605831005
0,1,54,1.2023503481713775
0,1,55,1.201574966130828
0,1,56,1.2015259667284828
0,1,57,1.2012095661781341
0,1,58,1.201095144733506
0,1,59,1.2017252123503759
0,1,60,1.2017522871566504
0,1,61,1.2010730676061163
0,1,62,1.2008706777393447
0,1,63,1.2026724683413639
0,1,64,1.2018558435451931
0,1,65,1.2024545151527637
0,1,66,1.2012288734440535
0,1,67,1.2020204289182375
0,1,68,1.2016279027174106
0,1,69,1.201292530703354
0,1,70,1.2012965721667852
0,1,71,1.2032140337957007
0,1,72,1.2020955772398447
0,1,73,1.2012165384726816
0,1,74,1.2020244138435143
0,1,75,1.2039327113529612
0,1,76,1.2008865562541857
0,1,77,1.203056999530887
0,1,78,1.2018522002463514
0,1,79,1.2028767989495415
0,1,80,1.2028743492318124
0,1,81,1.2006279939460123
0,1,82,1.2033565892307663
0,1,83,1.2017051763522564
0,1,84,1.2032250337124013
0,1,85,1.20328986459083
0,1,86,1.2024874315412493
0,1,87,1.2025559999045543
0,1,88,1.2017333090221172
0,1,89,1.202339487171089
1,1,45,1.2045537151042038
1,1,46,1.2030404941177906
1,1,47,1.20390736076121
1,1,48,1.2044472953523735
1,1,49,1.2034487215944953
1,1,50,1.2025933704432676
1,1,51,1.203714330075638
1,1,52,1.2038146065786606
1,1,53,1.2030245176828571
1,1,54,1.2044410802094594
1,1,55,1.2031899232733625
1,1,56,1.203544578156776
1,1,57,1.2025499649072195
1,1,58,1.2017844479350221
1,1,59,1.2037558686895238
1,1,60,1.2042164867641603
1,1,61,1.2016875110077372
1,1,62,1.2025733459662102
1,1,63,1.204159811048792
1,1,64,1.2047542087793974
1,1,65,1.204519980562064
1,1,66,1.2023717318929368
1,1,67,1.2020939202993484
1,1,68,1.2025875060577074
1,1,69,1.202198989810575
1,1,70,1.2039082206147094
1,1,71,1.2061309099468975
1,1,72,1.2043588017393758
1,1,73,1.2036121969749474
1,1,74,1.2024203902502173
1,1,75,1.205977219777483
1,1,76,1.2044306697005454
1,1,77,1.2065348204791448
1,1,78,1.203160498458869
1,1,79,1.203060274712813
1,1,80,1.2050763517724694
1,1,81,1.2024774485168397
1,1,82,1.2060563526509502
