time_period,cell_id,pe_id,load
0,3,135,1.2019925632065533
0,3,136,1.2010375867809704
0,3,137,1.202643611948887
0,3,138,1.2023715720443018
0,3,139,1.201083322306361
0,3,140,1.2028249735642682
0,3,141,1.2018984247629434
0,3,142,1.202525608970724
0,3,143,1.2005136853081777
0,3,144,1.202285898061541
0,3,145,1.202825987463114
0,3,146,1.2025254606963613
0,3,147,1.2028149732782827
0,3,148,1.2025641123283408
0,3,149,1.2003993665720323
0,3,150,1.203107902855383
0,3,151,1.2022339864746037
0,3,152,1.201776205862382
0,3,153,1.2019686044172477
0,3,154,1.2028652763474317
0,3,155,1.2017463543203342
0,3,156,1.201820100179645
0,3,157,1.2027306301999183
0,3,158,1.201270985981813
0,3,159,1.20102987834838
0,3,160,1.2022925072810857
0,3,161,1.201629900719193
0,3,162,1.2026212368178861
0,3,163,1.2029568008369627
0,3,164,1.2021192571918116
0,3,165,1.2021431593505463
0,3,166,1.2031741839218484
0,3,167,1.2017666772534197
0,3,168,1.2039207861886065
0,3,169,1.2010586548537667
0,3,170,1.201746048104679
0,3,171,1.201104843932368
0,3,172,1.201352668710913
0,3,173,1.2025156998167987
0,3,174,1.202109305124474
0,3,175,1.2028220196077322
0,3,176,1.2035070525061236
0,3,177,1.2024973074300849
0,3,178,1.2019449259653674
0,3,179,1.2008994532632686
1,3,135,1.2039882188589204
1,3,136,1.2043457736270438
1,3,137,1.2043230495488557
1,3,138,1.2059404473858768
1,3,139,1.2019261499819685
1,3,140,1.205762420885533
1,3,141,1.2032070801948394
1,3,142,1.2027325145344474
1,3,143,1.2030242891154277
1,3,144,1.2038602935276599
1,3,145,1.2047332876181922
1,3,146,1.2050451335294183
1,3,147,1.2043572001855969
1,3,148,1.2041286842225707
1,3,149,1.2026019847588056
1,3,150,1.2058614678188087
1,3,151,1.2043851016561775
1,3,152,1.2037981383139649
1,3,153,1.2044462478936488
1,3,154,1.2054739192126283
1,3,155,1.2053393327478035
1,3,156,1.204552926761727
1,3,157,1.2049844326769314
1,3,158,1.2053971598648574
1,3,159,1.2029938061229888
1,3,160,1.2040302703411896
1,3,161,1.2027321402490734
1,3,162,1.204580223160433
1,3,163,1.2059174138854782
1,3,164,1.2035088372461005
1,3,165,1.203669719817393
1,3,166,1.2059253398930627
1,3,167,1.2041321100645261
1,3,168,1.2069413357899916
1,3,169,1.2026022068929432
1,3,170,1.2030632477351357
1,3,171,1.2029601324264474
1,3,172,1.200618864219658
1,3,173,1.2047844572304527
1,3,174,1.2046914276403096
1,3,175,1.205924320272905
1,3,176,1.2036230738393614
1,3,177,1.2040115452889655
1,3,178,1.2047796492701912
1,3,179,1.2023098706258952
2,3,135,1.20503114421855
2,3,136,1.2059743111828778
2,3,137,1.2058221358834809
2,3,138,1.2082174314407372
2,3,139,1.2040498953235548
2,3,140,1.2068927461583143
2,3,141,1.2053504013805068
2,3,142,1.2051469185448294
2,3,143,1.20370880230707
2,3,144,1.2054272409900828
2,3,145,1.207432888065845
2,3,146,1.2071156112401484
2,3,147,1.2057214647312982
2,3,148,1.2066928685680256
2,3,149,1.2046707795486815
2,3,150,1.2087658528874206
2,3,151,1.2062015743540873
2,3,152,1.2051464827131946
2,3,153,1.2063367993788972
2,3,154,1.207436342182013
2,3,155,1.2084978910695805
2,3,156,1.2068519709971144
2,3,157,1.2055700404122234
2,3,158,1.2081397695702403
2,3,159,1.2043353202685838
2,3,160,1.203717549084119
2,3,161,1.2039731435902068
2,3,162,1.205782276995792
2,3,163,1.2072153833385393
2,3,164,1.2045830638641417
