time_period,cell_id,pe_id,load
0,2,90,1.2024759963816212
0,2,91,1.2027001997818303
0,2,92,1.2020599042471871
0,2,93,1.2046394338827795
0,2,94,1.2018397373964735
0,2,95,1.2024368422834533
0,2,96,1.2012800295023096
0,2,97,1.202196374071657
0,2,98,1.2011122781644186
0,2,99,1.2028072756255912
0,2,100,1.2030159698938867
0,2,101,1.2025012092236531
0,2,102,1.2025120140208343
0,2,103,1.2013239338224637
0,2,104,1.2014470866062492
0,2,105,1.2029279165683584
0,2,106,1.2021991152058749
0,2,107,1.2021431734516468
0,2,108,1.2013577762526555
0,2,109,1.2014218059529964
0,2,110,1.2015159409423333
0,2,111,1.202954658290831
0,2,112,1.2007961674760552
0,2,113,1.2027223261557396
0,2,114,1.2025812686973654
0,2,115,1.2029866299341068
0,2,116,1.2010657430075131
0,2,117,1.202904224172888
0,2,118,1.1993411920283623
0,2,119,1.2016697855841108
0,2,120,1.2006719847131688
0,2,121,1.2023008988928914
0,2,122,1.2015356078484376
0,2,123,1.2009283418870125
0,2,124,1.2016846345095111
0,2,125,1.201063549611956
0,2,126,1.2031073973897604
0,2,127,1.2032300566581995
0,2,128,1.2004221487910023
0,2,129,1.2034721071786507
0,2,130,1.2022907835530345
0,2,131,1.2010926755075926
0,2,132,1.2012046552639548
0,2,133,1.2024791942542796
0,2,134,1.2025183860050828
1,2,90,1.2071200163966587
1,2,91,1.2067576619091462
1,2,92,1.2062895162258482
1,2,93,1.2105998067101107
1,2,94,1.2044377532197814
1,2,95,1.2063024572435843
1,2,96,1.2076747195728035
1,2,97,1.2043545061884116
1,2,98,1.2093404252710087
1,2,99,1.2073975395550032
1,2,100,1.2060076673807338
1,2,101,1.2109091200701834
1,2,102,1.2057984421635037
1,2,103,1.2051410422135187
1,2,104,1.2063781951529164
1,2,105,1.2077931437298397
1,2,106,1.2067403814499307
1,2,107,1.2041970923978842
1,2,108,1.2108380027146504
1,2,109,1.2079461833458638
1,2,110,1.2055183355127579
1,2,111,1.209376863443295
1,2,112,1.206961782536029
1,2,113,1.2065443074307407
1,2,114,1.2040140794266374
1,2,115,1.2127406727905328
1,2,116,1.2046972920772725
1,2,117,1.2072100785496014
1,2,118,1.2047795412762736
1,2,119,1.2083405604408741
1,2,120,1.2061774868897108
1,2,121,1.2057078118410982
1,2,122,1.2064095705460693
1,2,123,1.204533745375837
1,2,124,1.2081494804680857
1,2,125,1.2036245316288463
1,2,126,1.2090398357878138
1,2,127,1.2094997563355117
1,2,128,1.2051417169368945
1,2,129,1.2060418442688883
1,2,130,1.2043631028752624
1,2,131,1.2053416613230206
1,2,132,1.2058495300700098
1,2,133,1.2067890344218077
1,2,134,1.2057557558002145
1,2,81,1.2041518590739975
1,2,90,1.2071200163966587
1,2,91,1.2067576619091462
1,2,92,1.2062895162258482
1,2,93,1.2105998067101107
1,2,94,1.2044377532197814
1,2,95,1.2063024572435843
1,2,96,1.2076747195728035
1,2,97,1.2043545061884116
1,2,98,1.2093404252710087
1,2,99,1.2073975395550032
1,2,100,1.2060076673807338
1,2,101,1.2109091200701834
1,2,102,1.2057984421635037
1,2,103,1.2051410422135187
1,2,104,1.2063781951529164
1,2,105,1.2077931437298397
1,2,106,1.2067403814499307
1,2,107,1.2041970923978842
1,2,108,1.2108380027146504
1,2,109,1.2079461833458638
1,2,110,1.2055183355127579
1,2,111,1.209376863443295
1,2,112,1.206961782536029
1,2,113,1.2065443074307407
1,2,114,1.2040140794266374
1,2,115,1.2127406727905328
1,2,116,1.2046972920772725
1,2,117,1.2072100785496014
1,2,118,1.2047795412762736
1,2,119,1.2083405604408741
1,2,120,1.2061774868897108
1,2,121,1.2057078118410982
1,2,122,1.2064095705460693
1,2,123,1.204533745375837
1,2,124,1.2081494804680857
1,2,125,1.2036245316288463
1,2,126,1.2090398357878138
1,2,127,1.2094997563355117
1,2,128,1.2051417169368945
1,2,129,1.2060418442688883
1,2,130,1.2043631028752624
1,2,131,1.2053416613230206
1,2,132,1.2058495300700098
1,2,133,1.2067890344218077
1,2,134,1.2057557558002145
1,2,148,1.2066112823371833
1,2,149,1.2066205239972998
1,2,151,1.2103057921721556
1,2,154,1.207548513197644
1,2,177,1.2046745053405983
2,2,90,1.2091972146491796
2,2,91,1.2117919336885568
2,2,92,1.2135109718566228
2,2,93,1.2156507993998322
2,2,94,1.2070866700100902
2,2,95,1.2115241939171815
2,2,96,1.2178322036315348
2,2,97,1.2065716401186566
2,2,98,1.2180196836162969
2,2,99,1.2161856039963974
2,2,100,1.214204294540825
2,2,101,1.2247076901609175
2,2,102,1.211174448673916
2,2,103,1.212660906546026
2,2,104,1.2125844230462188
2,2,105,1.211614067054576
2,2,106,1.2135323553134605
2,2,107,1.2049666599706446
2,2,108,1.21813152075708
2,2,109,1.2128553732407295
2,2,110,1.2109478323753857
2,2,111,1.2130899899246606
2,2,112,1.2131290159546855
2,2,113,1.2137846092745095
2,2,114,1.2118172877296904
2,2,115,1.219311060284897
2,2,116,1.207067136478578
2,2,117,1.2104083678445108
2,2,118,1.2144561430298182
2,2,119,1.2153948093818494
2,2,120,1.2078818420796533
2,2,121,1.2092765242732846
2,2,122,1.213579493409288
2,2,123,1.2103579791977461
2,2,124,1.217986354301955
2,2,125,1.2113956640536179
2,2,126,1.2146866377662746
2,2,127,1.213428728367169
2,2,128,1.2039462543876944
2,2,129,1.213350967355569
2,2,130,1.2081151487975905
2,2,131,1.2090602387822544
2,2,132,1.2071175100228593
2,2,133,1.2120886722678728
2,2,134,1.2140465099502455
2,2,81,1.2136687302043612
2,2,90,1.2091972146491796
2,2,91,1.2117919336885568
2,2,92,1.2135109718566228
2,2,93,1.2156507993998322
2,2,94,1.2070866700100902
2,2,95,1.2115241939171815
2,2,96,1.2178322036315348
2,2,97,1.2065716401186566
2,2,98,1.2180196836162969
2,2,99,1.2161856039963974
2,2,100,1.214204294540825
2,2,101,1.2247076901609175
2,2,102,1.211174448673916
2,2,103,1.212660906546026
2,2,104,1.2125844230462188
2,2,105,1.211614067054576
2,2,106,1.2135323553134605
2,2,107,1.2049666599706446
2,2,108,1.21813152075708
2,2,109,1.2128553732407295
2,2,110,1.2109478323753857
2,2,111,1.2130899899246606
2,2,112,1.2131290159546855
2,2,113,1.2137846092745095
2,2,114,1.2118172877296904
2,2,115,1.219311060284897
2,2,116,1.207067136478578
2,2,117,1.2104083678445108
2,2,118,1.2144561430298182
2,2,119,1.2153948093818494
2,2,120,1.2078818420796533
2,2,121,1.2092765242732846
2,2,122,1.213579493409288
2,2,123,1.2103579791977461
2,2,124,1.217986354301955
2,2,125,1.2113956640536179
2,2,126,1.2146866377662746
2,2,127,1.213428728367169
2,2,128,1.2039462543876944
2,2,129,1.213350967355569
2,2,130,1.2081151487975905
2,2,131,1.2090602387822544
2,2,132,1.2071175100228593
2,2,133,1.2120886722678728
2,2,134,1.2140465099502455
2,2,149,1.2109014339093704
2,2,151,1.2148801831649514
2,2,177,1.213165576059706
2,2,101,1.2247076901609175
2,2,110,1.2109478323753857
2,2,149,1.2109014339093704
2,2,109,1.2128553732407295
2,2,134,1.2140465099502455
2,2,149,1.2109014339093704
2,2,81,1.2136687302043612
2,2,90,1.2091972146491796
2,2,91,1.2117919336885568
2,2,92,1.2135109718566228
2,2,93,1.2156507993998322
2,2,94,1.2070866700100902
2,2,95,1.2115241939171815
2,2,96,1.2178322036315348
2,2,97,1.2065716401186566
2,2,98,1.2180196836162969
2,2,99,1.2161856039963974
2,2,100,1.214204294540825
2,2,101,1.2247076901609175
2,2,102,1.211174448673916
2,2,103,1.212660906546026
2,2,104,1.2125844230462188
2,2,105,1.211614067054576
2,2,106,1.2135323553134605
2,2,107,1.2049666599706446
2,2,108,1.21813152075708
2,2,109,1.2128553732407295
2,2,110,1.2109478323753857
2,2,111,1.2130899899246606
2,2,112,1.2131290159546855
2,2,113,1.2137846092745095
2,2,114,1.2118172877296904
2,2,115,1.219311060284897
2,2,116,1.207067136478578
2,2,117,1.2104083678445108
2,2,118,1.2144561430298182
2,2,119,1.2153948093818494
2,2,120,1.2078818420796533
2,2,121,1.2092765242732846
2,2,122,1.213579493409288
2,2,123,1.2103579791977461
2,2,124,1.217986354301955
2,2,125,1.2113956640536179
2,2,126,1.2146866377662746
2,2,127,1.213428728367169
2,2,128,1.2039462543876944
2,2,129,1.213350967355569
2,2,130,1.2081151487975905
2,2,131,1.2090602387822544
2,2,132,1.2071175100228593
2,2,133,1.2120886722678728
2,2,134,1.2140465099502455
2,2,149,1.2109014339093704
2,2,151,1.2148801831649514
2,2,177,1.213165576059706
