time_period,cell_id,pe_id,load
0,4,180,1.2029639182800205
0,4,181,1.2021769295762836
0,4,182,1.2021205072062737
0,4,183,1.2040952569462773
0,4,184,1.2019862777756387
0,4,185,1.2033721730840725
0,4,186,1.202626661129632
0,4,187,1.2014396726222871
0,4,188,1.2022291349789436
0,4,189,1.2008772432107238
0,4,190,1.2023066955049604
0,4,191,1.20225607433611
0,4,192,1.2011430171989068
0,4,193,1.2011543316228814
0,4,194,1.2034886482670821
0,4,195,1.2019029085828292
0,4,196,1.2027173494861705
0,4,197,1.2014074269596335
0,4,198,1.2022920476507135
0,4,199,1.2033630338111219
0,4,200,1.2018264603692674
0,4,201,1.202257330361868
0,4,202,1.2006629860963958
0,4,203,1.2011588447088128
0,4,204,1.202260941981543
0,4,205,1.2036958165460636
0,4,206,1.2025099005912043
0,4,207,1.2027213417208649
0,4,208,1.2015519139182744
0,4,209,1.2017158409657922
0,4,210,1.203910878793655
0,4,211,1.2000135598320627
0,4,212,1.2021663765617157
0,4,213,1.2018501447567311
0,4,214,1.2011904941797575
0,4,215,1.200209710349251
0,4,216,1.200985299949563
0,4,217,1.202005174441341
0,4,218,1.2013494138297696
0,4,219,1.2024715735233151
0,4,220,1.2009526671172615
0,4,221,1.2002115909591435
0,4,222,1.2023880602790038
0,4,223,1.2032321870302594
0,4,224,1.201093526320167
1,4,180,1.204783668705661
1,4,181,1.2128109452301288
1,4,182,1.2054749860826912
1,4,183,1.2073564252430349
1,4,184,1.2067257945230812
1,4,185,1.2043915449225506
1,4,186,1.2068284779151375
1,4,187,1.2051028794263907
1,4,188,1.2063096830532585
1,4,189,1.206222435019383
1,4,190,1.207889335902704
1,4,191,1.2072944884761916
1,4,192,1.2059530859414243
1,4,193,1.208761379277865
1,4,194,1.2087852811345214
1,4,195,1.2067484425312813
1,4,196,1.2105070306296701
1,4,197,1.2076126408681218
1,4,198,1.2071976124295394
1,4,199,1.208639149199516
1,4,200,1.203214161777591
1,4,201,1.2047898781896667
1,4,202,1.20415843630869
1,4,203,1.2045980073763893
1,4,204,1.2057600736787417
1,4,205,1.2069599353668583
1,4,206,1.2100583086027057
1,4,207,1.2074974153181777
1,4,208,1.2077167818133947
1,4,209,1.2069484926748495
1,4,210,1.2069531488108884
1,4,211,1.2093225539487367
1,4,212,1.206511153913643
1,4,213,1.2083573715264575
1,4,214,1.204848689660543
1,4,215,1.2036550090650424
1,4,216,1.2160154203135378
1,4,217,1.2082568356295245
1,4,218,1.2029043848476508
1,4,219,1.2075296838844642
1,4,220,1.2094396584170468
1,4,221,1.2013687508664497
1,4,222,1.2057021989879264
1,4,223,1.205891901289997
1,4,224,1.204449640780456
1,4,37,1.1566040408217033
1,4,180,1.204783668705661
1,4,181,1.2128109452301288
1,4,182,1.2054749860826912
1,4,183,1.2073564252430349
1,4,184,1.2067257945230812
1,4,185,1.2043915449225506
1,4,186,1.2068284779151375
1,4,187,1.2051028794263907
1,4,188,1.2063096830532585
1,4,189,1.206222435019383
1,4,190,1.207889335902704
1,4,191,1.2072944884761916
1,4,192,1.2059530859414243
1,4,193,1.208761379277865
1,4,194,1.2087852811345214
1,4,195,1.2067484425312813
1,4,196,1.2105070306296701
1,4,197,1.2076126408681218
1,4,198,1.2071976124295394
1,4,199,1.208639149199516
1,4,200,1.203214161777591
1,4,201,1.2047898781896667
1,4,202,1.20415843630869
1,4,203,1.2045980073763893
1,4,204,1.2057600736787417
1,4,205,1.2069599353668583
1,4,206,1.2100583086027057
1,4,207,1.2074974153181777
1,4,208,1.2077167818133947
1,4,209,1.2069484926748495
1,4,210,1.2069531488108884
1,4,211,1.2093225539487367
1,4,212,1.206511153913643
1,4,213,1.2083573715264575
1,4,214,1.204848689660543
1,4,215,1.2036550090650424
1,4,216,1.2160154203135378
1,4,217,1.2082568356295245
1,4,218,1.2029043848476508
1,4,219,1.2075296838844642
1,4,220,1.2094396584170468
1,4,221,1.2013687508664497
1,4,222,1.2057021989879264
1,4,223,1.205891901289997
1,4,224,1.204449640780456
1,4,230,1.2031467349451672
1,4,252,1.2087080517750226
1,4,253,1.2083731087222267
2,4,180,1.2090284169591645
2,4,181,1.2238124327562019
2,4,182,1.2133803673039643
2,4,183,1.2098545368706375
2,4,184,1.2125901647920556
2,4,185,1.2079338394808778
2,4,186,1.2119583494430282
2,4,187,1.2118318328092892
2,4,188,1.2112932122632554
2,4,189,1.2179814320070703
2,4,190,1.2086069429471131
2,4,191,1.2118471117778553
2,4,192,1.2129245955765462
2,4,193,1.2142645816131192
2,4,194,1.2166875469530314
2,4,195,1.2072288009770595
2,4,196,1.2137282136482583
2,4,197,1.2169556349917576
2,4,198,1.2146359386300611
2,4,199,1.2158241556638076
2,4,200,1.2107372648993306
2,4,201,1.2084723773287918
2,4,202,1.2083663968530298
2,4,203,1.2059284206584666
2,4,204,1.2118090845132072
2,4,205,1.2109368954427286
2,4,206,1.2202567959756763
2,4,207,1.2095555039870878
2,4,208,1.2140925926566997
2,4,209,1.2136080660899011
2,4,210,1.2197016670508
2,4,211,1.2172967355266306
2,4,212,1.2112235911081681
2,4,213,1.2076375802482986
2,4,214,1.2143047731784524
2,4,215,1.2092536150968296
2,4,216,1.2372396853276462
2,4,217,1.2122641600632516
2,4,218,1.20735241000912
2,4,219,1.2150415830898005
2,4,220,1.2225445852331103
2,4,221,1.2048384260043705
2,4,222,1.2106171293785637
2,4,223,1.2172244543518638
2,4,224,1.2062673735336988
2,4,180,1.2090284169591645
2,4,181,1.2238124327562019
2,4,182,1.2133803673039643
2,4,183,1.2098545368706375
2,4,184,1.2125901647920556
2,4,185,1.2079338394808778
2,4,186,1.2119583494430282
2,4,187,1.2118318328092892
2,4,188,1.2112932122632554
2,4,189,1.2179814320070703
2,4,190,1.2086069429471131
2,4,191,1.2118471117778553
2,4,192,1.2129245955765462
2,4,193,1.2142645816131192
2,4,194,1.2166875469530314
2,4,195,1.2072288009770595
2,4,196,1.2137282136482583
2,4,197,1.2169556349917576
2,4,198,1.2146359386300611
