time_period,total_load,cell_barring,cell_radius,pes_num
104,45.78250914188982,1,130,35
105,45.80017532301502,1,120,35
106,45.81497065851583,1,110,35
107,45.82789086630716,1,100,35
108,45.846531345786794,1,90,35
109,45.84904125829563,1,80,35
110,45.85442474222231,1,70,35
111,43.24596572244182,0,70,33
112,43.261675685919805,0,80,33
113,43.26708011069185,0,90,33
114,43.282850152771324,0,100,33
115,43.28894847637697,0,110,33
116,43.30653011300431,0,120,33
117,43.30402238153413,0,130,33
118,43.307013602439625,0,140,33
119,43.31821945740964,0,150,33
120,43.3263650050833,0,160,33
121,43.325685843620086,0,170,33
122,43.34818809302832,0,180,33
123,43.34784736628524,0,190,33
124,43.34255001026272,0,200,33
125,43.350285046743025,0,210,33
126,43.3535258799821,0,220,33
127,43.34800621136827,0,230,33
128,43.369190812972406,0,240,33
129,43.37799431198482,0,250,33
130,43.392272046737205,0,260,33
131,43.396957797583596,0,270,33
132,43.40429967569508,0,280,33
133,43.41676994963108,0,290,33
134,43.437749250982954,0,300,33
135,43.44603451472129,0,310,33
136,43.44320706895904,0,320,33
137,43.454575850122296,0,330,33
138,43.46364636409477,0,340,33
139,43.46824352989159,0,350,33
140,43.483358502451026,0,360,33
141,43.49691553884936,0,370,33
142,43.51380672328244,0,380,33
143,43.504469794096565,0,390,33
144,43.53766619705458,0,400,33
145,43.56068488656704,0,410,33
146,43.55747000349269,0,420,33
147,43.56825605189539,0,430,33
148,43.566524018168806,0,440,33
149,43.57987440225608,0,450,33
150,43.585801154093176,0,460,33
151,43.60639976871241,0,470,33
152,43.63786247529619,0,480,33
153,43.63891429223932,0,490,33
154,43.641659984929085,0,500,33
155,43.64306344274282,0,510,33
156,43.668524868339574,0,520,33
157,43.67989685604455,0,530,33
158,43.67684258678508,0,540,33
159,43.68598142878629,0,550,33
160,43.689234866469974,0,560,33
161,43.68314438493425,0,570,33
162,43.682831068121416,0,580,33
163,43.69236734399767,0,590,33
164,43.70671129359075,0,600,33
165,43.710193027664516,0,610,33
166,43.72016827955619,0,620,33
167,43.72461026449494,0,630,33
168,43.73040996260846,0,640,33
169,43.74911064316391,0,650,33
170,43.75591397191748,0,660,33
171,43.76236769171173,0,670,33
172,43.7573473744066,0,680,33
173,43.780500787177225,0,690,33
174,43.79123190015369,0,700,33
175,43.78675826727935,0,710,33
176,43.78281718269065,0,720,33
177,43.77505159805879,0,730,33
178,43.78876832682194,0,740,33
179,43.82308258620709,0,750,33
180,43.83957798960431,0,760,33
181,43.852556217958536,0,770,33
182,43.86329448396416,0,780,33
183,43.85253477158996,0,790,33
184,43.85765433986369,0,800,33
185,43.87503034988578,0,810,33
186,43.88623525052789,0,820,33
187,43.894431615795455,0,830,33
188,43.901280233535516,0,840,33
189,43.91541414522134,0,850,33
190,43.92003276734559,0,860,33
191,43.927034642113455,0,870,33
192,43.943245990031286,0,880,33
193,43.95168977689691,0,890,33
194,43.95975381692019,0,900,33
195,43.96350055558754,0,910,33
196,43.952876212062606,0,920,33
197,43.970296095084414,0,930,33
198,43.974958741753,0,940,33
199,43.97436794874444,0,950,33
200,43.980751505213256,0,960,33
201,43.98948744708685,0,970,33
202,43.98359539265161,0,980,33
203,43.9931075975509,0,990,33
204,44.00878472782261,0,1000,33
205,44.01215199869355,0,1010,33
206,44.01950652848042,0,1020,33
207,44.02667229519749,0,1030,33
208,44.03568264592503,0,1040,33
209,44.04043968069077,0,1050,33
210,44.04039539195518,0,1060,33
211,44.05553479397022,0,1070,33
212,44.0647804233303,0,1080,33
213,44.07198639211422,0,1090,33
214,44.07835764625356,0,1100,33
215,44.08428950510484,0,1110,33
216,44.0993378207477,0,1120,33
217,44.09918475050902,0,1130,33
218,44.09713213290353,0,1140,33
219,44.09223053797611,0,1150,33
220,44.106943212868494,0,1160,33
221,44.122718647715836,0,1170,33
222,44.12921777395371,0,1180,33
223,44.14111177442178,0,1190,33
224,44.13445452885185,0,1200,33
225,44.144344539202635,0,1210,33
226,44.14800367901767,0,1220,33
227,44.16005713647429,0,1230,33
228,44.16420901433333,0,1240,33
229,44.160562779175436,0,1250,33
230,44.17198709960997,0,1260,33
231,44.19004890822372,0,1270,33
232,44.21237183158601,0,1280,33
233,44.20420945751107,0,1290,33
234,44.20876060789548,0,1300,33
235,44.211313245360564,0,1310,33
236,44.22628405504151,0,1320,33
237,44.23438384968746,0,1330,33
238,44.278090034373164,0,1340,33
239,44.279824959216874,0,1350,33
240,44.29938560522306,0,1360,33
241,44.31713175698676,0,1370,33
242,44.33687591040791,0,1380,33
243,44.33996666620145,0,1390,33
244,44.3286393039037,0,1400,33
245,44.34644614419159,0,1410,33
246,44.370177236891614,0,1420,33
247,44.3739594711501,0,1430,33
248,44.39259548198919,0,1440,33
249,44.400802211495076,0,1450,33
250,44.41454628313822,0,1460,33
251,44.41940782800707,0,1470,33
252,44.42888744718083,0,1480,33
253,44.43564888589462,0,1490,33
254,44.46279918428414,0,1500,33
255,44.46730275221093,0,1510,33
256,44.476097767429856,0,1520,33
257,44.47025958294152,0,1530,33
258,44.46825133442333,0,1540,33
259,44.467886333413354,0,1550,33
260,44.470868654568775,0,1560,33
261,44.46608173589487,0,1570,33
262,44.471590142146944,0,1580,33
263,44.48847472799078,0,1590,33
264,44.49963067831021,0,1600,33
265,44.50137538703284,0,1610,33
266,44.505233204073996,0,1620,33
267,44.508889570906106,0,1630,33
268,44.522492490478506,0,1640,33
269,44.53213651090254,0,1650,33
270,44.528675227296404,0,1660,33
271,44.5301047667112,0,1670,33
272,44.52935148340582,0,1680,33
273,44.53325878886667,0,1690,33
274,44.54737427223407,0,1700,33
275,44.551018106697704,0,1710,33
276,44.55254063990087,0,1720,33
277,44.55890657951966,0,1730,33
278,44.567143692486496,0,1740,33
279,44.60833874433046,0,1750,33
280,44.609227742270214,0,1760,33
281,44.6166250774107,0,1770,33
282,44.61594874625481,0,1780,33
283,44.628688372555644,0,1790,33
284,44.62864027921867,0,1800,33
285,44.63659551690796,0,1810,33
286,44.64502767551838,0,1820,33
287,44.644008535814116,0,1830,33
288,44.64601399856342,0,1840,33
289,44.654543163442426,0,1850,33
290,44.66396251057853,0,1860,33
291,44.6669930982764,0,1870,33
292,44.67426400229501,0,1880,33
293,44.682498601481406,0,1890,33
294,44.69455216914658,0,1900,33
295,44.71085897961714,0,1910,33
296,44.71296419475199,0,1920,33
297,44.72513679488529,0,1930,33
298,44.734447118713184,0,1940,33
299,44.7403874159475,0,1950,33
300,44.74257230768863,0,1960,33
301,44.75671315388425,0,1970,33
302,44.766946817366446,0,1980,33
303,44.777551767754964,0,1990,33
304,44.78353505973089,0,2000,33
305,44.78548659212226,0,2010,33
306,44.80431372452744,0,2020,33
307,44.80043888306999,0,2030,33
308,44.79948781133856,0,2040,33
309,44.82224987377632,0,2050,33
310,44.82534512657041,0,2060,33
311,44.83786755273512,0,2070,33
312,44.831214966676214,0,2080,33
313,44.83200992273742,0,2090,33
314,44.866813558904305,0,2100,33
315,44.88556722265373,0,2110,33
316,44.88292866691451,0,2120,33
317,44.89752261665034,0,2130,33
318,44.899862825109956,0,2140,33
319,44.896188685289935,0,2150,33
320,44.90604697402362,0,2160,33
321,44.90753729655242,0,2170,33
322,44.9067518907258,0,2180,33
323,44.919088346553416,0,2190,33
324,44.92628066573124,0,2200,33
325,44.926152532940364,0,2210,33
326,44.930027629752885,0,2220,33
327,44.9288205727302,0,2230,33
328,44.9565345698862,0,2240,33
329,44.96738024479228,0,2250,33
330,44.981363684259435,0,2260,33
331,44.98575748171155,0,2270,33
332,44.979783243594966,0,2280,33
333,44.988830989651035,0,2290,33
334,44.989345622503855,0,2300,33
335,44.996393894049255,0,2310,33
336,45.00366804096435,1,2310,33
337,44.98848197101603,0,2310,33
338,44.995090164207504,0,2320,33
339,44.99668018530075,0,2330,33
340,44.98483733722376,0,2340,33
341,44.96973883529843,0,2350,33
342,44.976119404017936,0,2360,33
343,44.98258582612905,0,2370,33
344,44.98563517174308,0,2380,33
345,44.96678095320724,0,2390,33
346,44.957575727061474,0,2400,33
347,44.963239898998566,0,2410,33
348,44.96891755293728,0,2420,33
349,44.98584929358622,0,2430,33
350,45.003148339786925,1,2430,33
351,45.000115075953275,1,2420,33
352,45.005032377207755,1,2410,33
353,45.021389392742336,1,2400,33
354,45.027769070410415,1,2390,33
355,45.03178837066135,1,2380,33
356,45.02984282149026,1,2370,33
357,45.033658265293575,1,2360,33
358,45.04255040774189,1,2350,33
359,45.038939105283134,1,2340,33
360,45.04909802043635,1,2330,33
361,45.05509160250667,1,2320,33
362,45.05088880760966,1,2310,33
363,45.06266450276957,1,2300,33
364,45.063002208887184,1,2290,33
365,45.05587786988693,1,2280,33
366,45.04488130904823,1,2270,33
367,45.05068197198479,1,2260,33
368,45.04482219278596,1,2250,33
369,45.03831095254943,1,2240,33
370,45.02845278244235,1,2230,33
371,45.02105546541923,1,2220,33
372,45.04050051991261,1,2210,33
373,45.032596918278536,1,2200,33
374,45.02663883684324,1,2190,33
375,45.05018805623109,1,2180,33
376,45.05578080470309,1,2170,33
377,45.058102593525824,1,2160,33
378,45.06356246442709,1,2150,33
379,45.075029916547905,1,2140,33
380,45.07125345637952,1,2130,33
381,45.07462459323272,1,2120,33
382,45.075999866548244,1,2110,33
383,45.07180368582162,1,2100,33
384,45.07625183704764,1,2090,33
385,45.084058407954444,1,2080,33
386,45.08221523174456,1,2070,33
387,45.08867392021068,1,2060,33
388,45.09150225818042,1,2050,33
389,45.09740540933434,1,2040,33
390,45.09558847835429,1,2030,33
391,45.09243372701051,1,2020,33
392,45.10518371878195,1,2010,33
393,45.105214979221515,1,2000,33
394,45.1072650783335,1,1990,33
395,45.10993083777596,1,1980,33
396,45.119043474364766,1,1970,33
397,45.118843954590304,1,1960,33
398,45.118683845523485,1,1950,33
399,45.11377075748534,1,1940,33
400,45.10967796467945,1,1930,33
401,45.108300584943514,1,1920,33
402,45.11162750110922,1,1910,33
403,45.11590213568337,1,1900,33
404,45.11430495523393,1,1890,33
405,45.11898499519653,1,1880,33
406,45.11054810857422,1,1870,33
407,45.113790949011175,1,1860,33
408,45.108656826736016,1,1850,33
409,45.09664314248311,1,1840,33
410,45.10754061030975,1,1830,33
411,45.10234251799261,1,1820,33
412,45.08932151860363,1,1810,33
413,45.08661794943749,1,1800,33
414,45.09703596415517,1,1790,33
415,45.09382669987481,1,1780,33
416,45.11470598529439,1,1770,33
417,45.12768206588433,1,1760,33
418,45.12627916071029,1,1750,33
419,45.130324325395,1,1740,33
420,45.139846197953666,1,1730,33
421,45.13271112720236,1,1720,33
422,45.141900014710394,1,1710,33
423,45.15164712239385,1,1700,33
424,45.16370399307439,1,1690,33
425,45.16014859936451,1,1680,33
426,45.17819500164508,1,1670,33
427,45.177699275727136,1,1660,33
428,45.19038781444841,1,1650,33
429,45.20536727326233,1,1640,33
430,45.21215535381177,1,1630,33
431,45.21995612711446,1,1620,33
432,45.24239074773564,1,1610,33
433,45.25564480563982,1,1600,33
434,45.25172113006991,1,1590,33
435,45.26220281621726,1,1580,33
436,45.26588256116328,1,1570,33
437,45.28137727415671,1,1560,33
438,45.25796290913159,1,1550,33
439,45.2615182581815,1,1540,33
440,45.24552703194749,1,1530,33
441,45.24566827968363,1,1520,33
442,45.238070339747225,1,1510,33
443,45.250785962427024,1,1500,33
444,45.244062280898135,1,1490,33
445,45.255573666903686,1,1480,33
446,45.256134921660724,1,1470,33
447,45.26672934359073,1,1460,33
448,45.252139301080184,1,1450,33
449,45.25268700808453,1,1440,33
450,45.23300988542569,1,1430,33
451,45.229936706163166,1,1420,33
452,45.225348039534374,1,1410,33
453,45.220499097329935,1,1400,33
454,45.23110066731528,1,1390,33
455,45.23635607720993,1,1380,33
456,45.24163668147576,1,1370,33
457,45.24114727186675,1,1360,33
458,45.25918158314271,1,1350,33
459,45.274682844520235,1,1340,33
460,45.2754102324719,1,1330,33
461,45.29039399881457,1,1320,33
462,45.310461961188295,1,1310,33
463,45.32118249580997,1,1300,33
464,45.31263441476934,1,1290,33
465,45.324230041528075,1,1280,33
466,45.29587940597532,1,1270,33
467,45.304308767830776,1,1260,33
468,45.290138676975936,1,1250,33
469,45.306918519992166,1,1240,33
470,45.31093346444284,1,1230,33
471,45.32974145324562,1,1220,33
472,45.34691926272439,1,1210,33
473,45.35906697914212,1,1200,33
474,45.366781859389214,1,1190,33
475,45.374952994493405,1,1180,33
476,45.38368890537348,1,1170,33
477,45.38292841241197,1,1160,33
478,45.38274891913264,1,1150,33
479,45.39066736586478,1,1140,33
480,45.391723000817365,1,1130,33
481,45.409296012393725,1,1120,33
482,45.425820660129254,1,1110,33
483,45.427284220848776,1,1100,33
484,45.42866071434038,1,1090,33
485,45.4466736453031,1,1080,33
486,45.45315932563651,1,1070,33
487,45.44979251427501,1,1060,33
488,45.4536742632699,1,1050,33
489,45.46542972562633,1,1040,33
490,45.464372114056054,1,1030,33
491,45.46189905230564,1,1020,33
492,45.47517886707912,1,1010,33
493,45.47301026949285,1,1000,33
494,45.46982817266662,1,990,33
495,45.475632447937464,1,980,33
496,45.49045766955947,1,970,33
497,45.49908570377311,1,960,33
498,45.509945251290745,1,950,33
499,45.51490488981965,1,940,33
500,45.521676115634946,1,930,33
501,45.51556240444062,1,920,33
502,45.52334528807854,1,910,33
503,45.533507411155874,1,900,33
504,45.54362580647684,1,890,33
505,45.55778875242629,1,880,33
506,45.57662719070395,1,870,33
507,45.57508066968012,1,860,33
508,45.57390358628445,1,850,33
509,45.58698566689015,1,840,33
510,45.59977918706135,1,830,33
511,45.59835440403721,1,820,33
512,45.61155905628103,1,810,33
513,45.62212806875144,1,800,33
514,45.632480116116305,1,790,33
515,45.630110661124434,1,780,33
516,45.64250418488205,1,770,33
517,45.64787824080758,1,760,33
518,45.653227424340336,1,750,33
519,45.65906311674405,1,740,33
520,45.65532767433688,1,730,33
521,45.672720305444294,1,720,33
522,45.686309520816216,1,710,33
523,45.68512858853162,1,700,33
524,45.696949515267555,1,690,33
525,45.70456270274297,1,680,33
526,45.7229709659086,1,670,33
527,45.72970823680401,1,660,33
528,45.72085352048234,1,650,33
529,45.714203087691736,1,640,33
530,45.72355661584175,1,630,33
531,45.72938526240775,1,620,33
532,45.717148770383886,1,610,33
533,45.716272252182826,1,600,33
534,45.71988205590437,1,590,33
535,45.72022247286352,1,580,33
536,45.72933236678089,1,570,33
537,45.74293849550316,1,560,33
538,45.759027868454545,1,550,33
539,45.75022173019883,1,540,33
540,45.736630274398124,1,530,33
541,45.754006866465566,1,520,33
542,45.7452029319344,1,510,33
543,45.728785268883065,1,500,33
544,45.74249708307987,1,490,33
545,45.745302817524625,1,480,33
546,45.73736311964614,1,470,33
547,45.73653606225128,1,460,33
548,45.711764426126486,1,450,33
549,45.70369091528937,1,440,33
550,45.704129071006406,1,430,33
551,45.70858414941545,1,420,33
552,45.71619172901471,1,410,33
553,45.71936406205988,1,400,33
554,45.72839244618871,1,390,33
555,45.73781721008838,1,380,33
556,45.74950546190375,1,370,33
557,45.75328446103256,1,360,33
558,45.74135918815978,1,350,33
559,45.747814934188796,1,340,33
560,45.73461690910288,1,330,33
561,45.73710708025014,1,320,33
562,45.73636047526997,1,310,33
563,45.76259539922601,1,300,33
564,45.76563316693879,1,290,33
565,45.77215442946186,1,280,33
566,45.77910361510554,1,270,33
567,45.78366422445696,1,260,33
568,45.785645446395755,1,250,33
569,45.77678567274633,1,240,33
570,45.765801197357646,1,230,33
571,45.772725624162106,1,220,33
572,45.77143751597841,1,210,33
573,45.77518914831452,1,200,33
574,45.77680189694136,1,190,33
575,45.7702210202323,1,180,33
576,45.76393278487982,1,170,33
577,45.76105546849343,1,160,33
578,45.75909644301413,1,150,33
579,45.766915253546706,1,140,33
580,45.764053591749814,1,130,33
581,45.742099499514424,1,120,33
582,45.741910144653055,1,110,33
583,45.73694273601894,1,100,33
584,45.74894140146055,1,90,33
585,45.744727881762294,1,80,33
586,45.7364373482894,1,70,33
587,44.35386420882216,0,70,32
588,44.367827303964525,0,80,32
589,44.37319360222125,0,90,32
590,44.37946217263547,0,100,32
591,44.38478290535579,0,110,32
592,44.373705803536645,0,120,32
593,44.36989731497804,0,130,32
594,44.3754624768789,0,140,32
595,44.38198992516666,0,150,32
596,44.381619929859134,0,160,32
597,44.37858169477658,0,170,32
598,44.38779459867954,0,180,32
599,44.38562693462497,0,190,32
600,44.38968279002239,0,200,32
601,44.39764665275903,0,210,32
602,44.40100357056593,0,220,32
603,44.39772650509071,0,230,32
604,44.4035958283925,0,240,32
605,44.411652671501805,0,250,32
606,44.41942121014427,0,260,32
607,44.4086874233946,0,270,32
608,44.40176372302937,0,280,32
609,44.399398974113225,0,290,32
610,44.40798695057097,0,300,32
611,44.40680740843881,0,310,32
612,44.41050001174885,0,320,32
613,44.42469950994844,0,330,32
614,44.427386104966295,0,340,32
615,44.42595727120223,0,350,32
616,44.413556663941876,0,360,32
617,44.4132251847112,0,370,32
618,44.42587284250412,0,380,32
619,44.43140572038792,0,390,32
620,44.43271539312667,0,400,32
621,44.43847356639188,0,410,32
622,44.43997464234779,0,420,32
623,44.46968311738919,0,430,32
624,44.44901062881032,0,440,32
