time_period,cell_id,pe_id,load
0,1,45,1.2031453127205216
0,1,46,1.2030416453012793
0,1,47,1.203547463830581
0,1,48,1.2017998953018785
0,1,49,1.2015186117249805
0,1,50,1.2027535166681638
0,1,51,1.2026496053669673
0,1,52,1.2030048617154308
0,1,53,1.2040951331896277
0,1,54,1.2026598468681098
0,1,55,1.20258780553509
0,1,56,1.2007296364965179
0,1,57,1.2018038618419815
0,1,58,1.2013244795878788
0,1,59,1.200897288099479
0,1,60,1.2030443919023488
0,1,61,1.2001485402663852
0,1,62,1.200045841009053
0,1,63,1.2025592504461948
0,1,64,1.2013484827606713
0,1,65,1.2012589610441118
0,1,66,1.2012693628873279
0,1,67,1.2034189701583746
0,1,68,1.2018970755517764
0,1,69,1.2016924331037029
0,1,70,1.2017187320328213
0,1,71,1.2033559273333787
0,1,72,1.1985360261436877
0,1,73,1.2023024147946924
0,1,74,1.2036750149563369
0,1,75,1.2038604153437582
0,1,76,1.2044162556495124
0,1,77,1.2000364568782762
0,1,78,1.2009172033551867
0,1,79,1.2010488289396852
0,1,80,1.2029441345071856
0,1,81,1.201781418943538
0,1,82,1.202678625440098
0,1,83,1.2033964700067743
0,1,84,1.20171956467834
0,1,85,1.2016243145305259
0,1,86,1.2020079268644934
0,1,87,1.1997202856683975
0,1,88,1.2020124989385543
0,1,89,1.2021316342159372
