time_period,total_load,cell_barring,cell_radius
988,52.98609365473955,1,100
989,53.00137416922895,1,100
990,52.939049102658124,1,100
991,52.97702933993457,1,100
992,53.030551607214704,1,100
993,53.08682859676885,1,100
994,53.114418068729904,1,100
995,53.154368263657275,1,100
996,53.15686538168441,1,100
997,53.1458083628889,1,100
998,53.1959558988717,1,100
999,53.22002990221531,1,100
1000,53.11631110613317,1,100
1001,53.0605928545881,1,100
1002,53.14013711592234,1,100
1003,53.212274091591965,1,100
1004,53.295667640188924,1,100
1005,53.32119400599338,1,100
1006,53.35106228311743,1,100
1007,53.321083590569806,1,100
1008,53.24597808829974,1,100
1009,53.24334239887274,1,100
1010,53.20596936044079,1,100
1011,53.249766444495904,1,100
1012,53.17610475188953,1,100
1013,53.28586757186051,1,100
1014,53.31990950431429,1,100
1015,53.44050105776724,1,100
1016,53.421911280847944,1,100
1017,53.3733428332936,1,100
1018,53.402068704182454,1,100
1019,53.35142818888484,1,100
1020,53.37563270856465,1,100
1021,53.41333638216263,1,100
1022,53.38207140419236,1,100
1023,53.51638967300008,1,100
1024,53.51885628567372,1,100
1025,53.57537585577593,1,100
1026,53.51398426666131,1,100
1027,53.495811685356905,1,100
1028,53.50073749887322,1,100
1029,53.543133005510704,1,100
1030,53.61971039766905,1,100
1031,53.650330112894736,1,100
1032,53.6416624803356,1,100
1033,53.67608661694984,1,100
1034,53.60735822393508,1,100
1035,53.635385955261235,1,100
1036,53.50444024041819,1,100
1037,53.424100527186994,1,100
1038,53.536491687483675,1,100
1039,53.49332206251613,1,100
1040,53.649848395568476,1,100
1041,53.5968581178636,1,100
1042,53.52361476958682,1,100
1043,53.43311860946178,1,100
1044,53.42099053204636,1,100
1045,53.41303298082422,1,100
1046,53.43373057313154,1,100
1047,53.36040557865911,1,100
1048,53.293956303412784,1,100
1049,53.319019958471074,1,100
1050,53.32881489191735,1,100
1051,53.377871754286446,1,100
1052,53.32734682426576,1,100
1053,53.36310459240178,1,100
1054,53.37381156344476,1,100
1055,53.39058988932247,1,100
1056,53.41595336234732,1,100
1057,53.469826427272636,1,100
1058,53.54302240811936,1,100
1059,53.58176636884029,1,100
1060,53.56825721495666,1,100
1061,53.63980265305627,1,100
1062,53.53555186436253,1,100
1063,53.60599477640139,1,100
1064,53.69371994331462,1,100
1065,53.69895165213447,1,100
1066,53.66867684038846,1,100
1067,53.74912229402622,1,100
1068,53.81175180361388,1,100
1069,53.87336647964101,1,100
1070,53.88348261887974,1,100
1071,53.81166770352142,1,100
1072,53.800558885803824,1,100
1073,53.81199112550681,1,100
1074,53.881698065337474,1,100
1075,53.84252444813247,1,100
1076,53.83400377714939,1,100
1077,53.84361491561623,1,100
1078,53.8132920870261,1,100
1079,53.829244942328394,1,100
1080,53.923572472850076,1,100
1081,53.87106074674315,1,100
1082,53.83262231442179,1,100
1083,53.8291806891009,1,100
1084,53.86300473956548,1,100
1085,53.88087093558357,1,100
1086,53.92845365031457,1,100
1087,53.90156932658378,1,100
1088,53.95319006355976,1,100
1089,53.988708501876786,1,100
1090,53.965002114387815,1,100
1091,53.87990112124069,1,100
1092,53.83957308892971,1,100
1093,53.865347358396285,1,100
1094,53.77381035420129,1,100
1095,53.773325190159575,1,100
1096,53.80587107647835,1,100
1097,53.81018183057755,1,100
1098,53.78260092344159,1,100
1099,53.71584558638993,1,100
1100,53.69167389745942,1,100
1101,53.80400180274201,1,100
1102,53.85789687296678,1,100
1103,53.945213220139124,1,100
1104,53.893133806763444,1,100
1105,53.86825521865106,1,100
1106,53.84099748908161,1,100
1107,53.78083812421062,1,100
1108,53.77340971068856,1,100
1109,53.65024561185813,1,100
1110,53.70729684248643,1,100
1111,53.703605877976905,1,100
1112,53.642204639422225,1,100
1113,53.66373718428107,1,100
1114,53.56322816907172,1,100
1115,53.56842100946716,1,100
1116,53.61181679786841,1,100
1117,53.72263884754605,1,100
1118,53.698103717474304,1,100
1119,53.731333540213164,1,100
1120,53.71233407441041,1,100
1121,53.76240004895168,1,100
1122,53.75876178299427,1,100
1123,53.715676523126184,1,100
1124,53.76338532736216,1,100
1125,53.80384709718812,1,100
1126,53.88578717556228,1,100
1127,53.99511205855831,1,100
1128,53.95795893660238,1,100
1129,53.858274437718386,1,100
1130,53.77690889390574,1,100
1131,53.74732685870261,1,100
1132,53.71009991153476,1,100
1133,53.795377305156876,1,100
1134,53.83374661562306,1,100
1135,53.727478516046546,1,100
1136,53.817511869472106,1,100
1137,53.78617978084627,1,100
1138,53.785900148198294,1,100
1139,53.881112644594914,1,100
1140,53.99581453795843,1,100
1141,54.00636350551701,1,100
1142,54.075283236856215,1,100
1143,54.176627399297864,1,100
1144,54.11306558805688,1,100
1145,54.10558960537294,1,100
1146,54.078115766117115,1,100
1147,54.122803476877294,1,100
1148,54.25022201100397,1,100
1149,54.25062309491251,1,100
1150,54.28379734170558,1,100
1151,54.36225457191547,1,100
1152,54.36766205541545,1,100
1153,54.30441441683425,1,100
1154,54.37672223654763,1,100
1155,54.376522123624824,1,100
1156,54.37364197513561,1,100
1157,54.4209585953958,1,100
1158,54.45924466837951,1,100
1159,54.425535898126654,1,100
1160,54.4235603365009,1,100
1161,54.395037622195694,1,100
1162,54.379656507858,1,100
1163,54.33438011808912,1,100
1164,54.25070502953147,1,100
1165,54.25128035246054,1,100
1166,54.23789303272314,1,100
1167,54.12652135757,1,100
1168,54.199253730478844,1,100
1169,54.136108504368195,1,100
1170,54.160562751178844,1,100
1171,54.108573290070254,1,100
1172,54.15327966046515,1,100
1173,54.195972575667774,1,100
1174,54.282069066773985,1,100
1175,54.33570130864102,1,100
1176,54.24996292954637,1,100
1177,54.223812536362495,1,100
1178,54.20851644720844,1,100
1179,54.21692755501053,1,100
1180,54.193499719931545,1,100
1181,54.19135734770727,1,100
1182,54.23672016025961,1,100
1183,54.19642917585543,1,100
1184,54.19844128861405,1,100
1185,54.11775084534883,1,100
1186,54.08501197379605,1,100
1187,54.104690850880026,1,100
1188,54.080845118603946,1,100
1189,54.039576652923316,1,100
1190,53.86673871838268,1,100
1191,53.950110187540645,1,100
1192,53.90560972362331,1,100
1193,53.971191846898165,1,100
1194,53.98419966760797,1,100
1195,53.908612201895295,1,100
1196,53.994916403894216,1,100
1197,53.954346225311745,1,100
1198,54.028571900625074,1,100
1199,53.93466907093749,1,100
1200,53.992044284617286,1,100
1201,53.97542947342892,1,100
1202,53.93579691990707,1,100
1203,53.90544226921341,1,100
1204,53.90609688813161,1,100
1205,53.89754813902299,1,100
1206,53.86276320721928,1,100
1207,53.902301465661026,1,100
1208,53.87631178775872,1,100
1209,53.89040986830745,1,100
1210,53.95599261981518,1,100
1211,54.00189535980285,1,100
1212,54.0024307471138,1,100
1213,53.939590563762415,1,100
1214,54.05231840317972,1,100
1215,54.128537969096286,1,100
1216,54.179880126054165,1,100
1217,54.066380480273764,1,100
1218,54.101613859440704,1,100
1219,54.18257209562038,1,100
1220,54.36612186057362,1,100
1221,54.25585115424272,1,100
1222,54.38836022453272,1,100
1223,54.219446753597474,1,100
1224,54.21543759441283,1,100
1225,54.22052133850633,1,100
1226,54.20690855690951,1,100
1227,54.17741957108648,1,100
1228,54.16078970684472,1,100
1229,54.14301185992749,1,100
1230,54.132275179596355,1,100
1231,54.11279164437645,1,100
1232,53.90069071680543,1,100
1233,54.048216209728416,1,100
1234,54.08274266631618,1,100
1235,54.038995154874485,1,100
1236,54.222099223281894,1,100
1237,54.24352109341243,1,100
1238,54.28355379179463,1,100
1239,54.32935891543087,1,100
1240,54.28989260655615,1,100
1241,54.206404819638834,1,100
1242,54.20971431956049,1,100
1243,54.24294709390404,1,100
1244,54.165853424390086,1,100
1245,54.13291606452812,1,100
1246,54.12796375438255,1,100
1247,54.11897298789924,1,100
1248,54.142928222885295,1,100
1249,54.117196111788246,1,100
1250,54.031385281436016,1,100
1251,53.920544359150696,1,100
1252,53.92883873346597,1,100
1253,53.86291527623557,1,100
1254,53.929625657906776,1,100
1255,53.96496077902993,1,100
1256,53.90857579958371,1,100
1257,53.9117050007576,1,100
1258,53.95935439535433,1,100
1259,53.910589732483196,1,100
1260,53.960883291650354,1,100
1261,53.91917827703786,1,100
1262,53.885720247835074,1,100
1263,53.87193895349447,1,100
1264,53.867192262044405,1,100
1265,53.89614152037123,1,100
1266,53.920879509083974,1,100
1267,53.95479458977376,1,100
1268,53.97405051555043,1,100
1269,53.98094406551999,1,100
1270,53.93932427839931,1,100
1271,53.80199757771045,1,100
1272,53.838986839818446,1,100
1273,53.940919246022624,1,100
1274,53.751918048809124,1,100
1275,53.75471143560306,1,100
1276,53.69231939813913,1,100
1277,53.67674729908707,1,100
1278,53.72036868283965,1,100
1279,53.65939215445596,1,100
1280,53.5667151794461,1,100
1281,53.57134566602504,1,100
1282,53.587045291059184,1,100
1283,53.53616919200355,1,100
1284,53.45542236713891,1,100
1285,53.37183335611533,1,100
1286,53.488444953837906,1,100
1287,53.44999864349187,1,100
1288,53.51729792809196,1,100
1289,53.48273541476648,1,100
1290,53.45561075762984,1,100
1291,53.42919388309085,1,100
1292,53.42483295985619,1,100
1293,53.257644889580796,1,100
1294,53.294210991520465,1,100
1295,53.26596341933341,1,100
1296,53.18219739723633,1,100
1297,53.185190088339944,1,100
1298,53.24933225983248,1,100
1299,53.28935215035577,1,100
1300,53.26338341373433,1,100
1301,53.22355957064734,1,100
1302,53.179147134190416,1,100
1303,53.181809813298976,1,100
1304,53.223907080751644,1,100
1305,53.09691212876298,1,100
1306,53.117402470525874,1,100
1307,53.19527680886856,1,100
1308,53.24696163330386,1,100
1309,53.28019431644044,1,100
1310,53.269172253982056,1,100
1311,53.35612337623697,1,100
1312,53.35585270564099,1,100
1313,53.423134072703775,1,100
1314,53.43395142875994,1,100
1315,53.393206421405054,1,100
1316,53.310480729352335,1,100
1317,53.32299470724956,1,100
1318,53.390816556306746,1,100
1319,53.3397049696036,1,100
1320,53.293768604039535,1,100
1321,53.26502696129468,1,100
1322,53.2199539760478,1,100
1323,53.30404822513098,1,100
1324,53.28814047792507,1,100
1325,53.219448013561504,1,100
1326,53.243215420923995,1,100
1327,53.288536750016334,1,100
1328,53.215712293009084,1,100
1329,53.37741424857089,1,100
1330,53.28589759232437,1,100
1331,53.34994280677524,1,100
1332,53.452364356903814,1,100
1333,53.40542352893659,1,100
1334,53.544354949085026,1,100
1335,53.6132176868921,1,100
1336,53.64908778419003,1,100
1337,53.63938606702439,1,100
1338,53.66288842685238,1,100
1339,53.777149331523546,1,100
1340,53.781443276643536,1,100
1341,53.66714142384281,1,100
1342,53.64353054742715,1,100
1343,53.73574691695683,1,100
1344,53.7130446967294,1,100
1345,53.699743895001994,1,100
1346,53.6847718286987,1,100
1347,53.68363247703717,1,100
1348,53.70433151491112,1,100
1349,53.6872049450524,1,100
1350,53.66255209773313,1,100
1351,53.58412893961532,1,100
1352,53.56031306039961,1,100
1353,53.57518259612308,1,100
1354,53.5335100518094,1,100
1355,53.471104375604135,1,100
1356,53.502940006511075,1,100
1357,53.54366554823559,1,100
1358,53.517252984634126,1,100
1359,53.58592949691147,1,100
1360,53.5595075756743,1,100
1361,53.52116009009074,1,100
1362,53.534183182897245,1,100
1363,53.522307744544484,1,100
1364,53.59815042122394,1,100
1365,53.45387645076506,1,100
1366,53.448928419834886,1,100
1367,53.464446483058666,1,100
1368,53.346313841715734,1,100
1369,53.430074905597316,1,100
1370,53.35235504146334,1,100
1371,53.201536912984395,1,100
1372,53.231569629784495,1,100
1373,53.22229973010164,1,100
1374,53.16276391579429,1,100
1375,53.11372371665709,1,100
1376,53.11608037816547,1,100
1377,53.127073517855386,1,100
1378,53.23446573540721,1,100
1379,53.31670260910805,1,100
1380,53.35985971150021,1,100
1381,53.33729104751225,1,100
1382,53.30436955184183,1,100
1383,53.328274058604315,1,100
1384,53.38677819117076,1,100
1385,53.32110689876014,1,100
1386,53.42565794624402,1,100
1387,53.45767560414178,1,100
1388,53.377601639386846,1,100
1389,53.368648663615794,1,100
1390,53.331040706509604,1,100
1391,53.33562528912452,1,100
1392,53.40472422983827,1,100
1393,53.49276034341572,1,100
1394,53.4684370767107,1,100
1395,53.53770821790834,1,100
1396,53.59132493897253,1,100
1397,53.556253416631776,1,100
1398,53.53266178684873,1,100
1399,53.51693299600332,1,100
1400,53.595916634495744,1,100
1401,53.611158752423385,1,100
1402,53.61330416311495,1,100
1403,53.64407880738737,1,100
1404,53.818467987113436,1,100
1405,53.79663972082693,1,100
1406,54.006047472159835,1,100
1407,53.946819194834745,1,100
1408,53.89265605408326,1,100
1409,53.87470534133351,1,100
1410,53.953609639026254,1,100
1411,53.95692332924526,1,100
1412,54.00591350767867,1,100
1413,54.04348683814993,1,100
1414,54.01619909694086,1,100
1415,54.05463919184742,1,100
1416,54.086491069982216,1,100
1417,54.00964604813962,1,100
1418,53.89768986047097,1,100
1419,53.85061624783931,1,100
1420,53.854687648944065,1,100
1421,53.74367686370116,1,100
1422,53.80409566321517,1,100
1423,53.738382822474485,1,100
1424,53.68194193148091,1,100
1425,53.597950193026364,1,100
1426,53.64202321129388,1,100
1427,53.59401393668203,1,100
1428,53.50540698514318,1,100
1429,53.626298506833294,1,100
1430,53.69881539904856,1,100
1431,53.78164642799002,1,100
1432,53.742809259353734,1,100
1433,53.74917136243657,1,100
1434,53.88057772499182,1,100
1435,53.840961425001105,1,100
1436,53.805054040085764,1,100
1437,53.75256904732059,1,100
1438,53.69364804168075,1,100
1439,53.67242846561688,1,100
1440,53.659580037311684,1,100
1441,53.710000387275024,1,100
1442,53.71398244234688,1,100
1443,53.69524602754178,1,100
1444,53.64426890147019,1,100
1445,53.636515294356236,1,100
1446,53.55489472451728,1,100
1447,53.57443461425968,1,100
1448,53.645807250082704,1,100
1449,53.6993599096218,1,100
1450,53.66110202324391,1,100
1451,53.77439648250759,1,100
1452,53.80358805109797,1,100
1453,53.80053227814871,1,100
1454,53.79059220401748,1,100
1455,53.76605702563699,1,100
1456,53.812799870888576,1,100
1457,53.83699852566575,1,100
1458,53.80684238672798,1,100
1459,53.700163664634786,1,100
1460,53.79732029482498,1,100
1461,53.70509728645455,1,100
1462,53.733853175535224,1,100
1463,53.80805085119998,1,100
1464,53.77864545879722,1,100
1465,53.7859604095908,1,100
1466,53.81419323930702,1,100
1467,53.755891323379814,1,100
1468,53.78821776645392,1,100
1469,53.78071736835345,1,100
1470,53.73954411227908,1,100
1471,53.787985116536,1,100
1472,53.80828711407021,1,100
1473,53.81631920152795,1,100
1474,53.76992798398417,1,100
1475,53.846246957857936,1,100
1476,53.85168718804088,1,100
1477,53.92722005703167,1,100
1478,53.9575727167038,1,100
1479,53.91702616405017,1,100
1480,53.90908376152643,1,100
1481,53.91960109515411,1,100
1482,53.90920730062077,1,100
1483,53.91402545282925,1,100
1484,53.91924104928466,1,100
1485,54.011343168409255,1,100
1486,53.98247078791175,1,100
1487,53.9429367689134,1,100
1488,53.95142041191042,1,100
1489,53.97528786932522,1,100
1490,53.946443380880766,1,100
1491,53.826117065362745,1,100
1492,53.84868347506082,1,100
1493,53.80356158553545,1,100
1494,53.77919552791841,1,100
1495,53.891804306257015,1,100
1496,53.92822961323815,1,100
1497,54.098551781989244,1,100
1498,54.1244047233495,1,100
1499,54.09877605381993,1,100
1500,53.979793261322364,1,100
1501,54.07089912936467,1,100
1502,53.97811208201215,1,100
1503,54.02265168631467,1,100
1504,53.997911540400246,1,100
1505,54.00007430568519,1,100
1506,53.884835414791326,1,100
1507,53.86930545550424,1,100
1508,53.87825510426475,1,100
1509,53.86474419047691,1,100
1510,53.79645632839161,1,100
1511,53.71143883864246,1,100
1512,53.713197134936664,1,100
1513,53.68374154004127,1,100
1514,53.60289855347925,1,100
1515,53.63902169378851,1,100
1516,53.72754992035154,1,100
1517,53.641940636264586,1,100
1518,53.629441517883656,1,100
1519,53.706367623087765,1,100
1520,53.70481527469189,1,100
1521,53.76213557292733,1,100
1522,53.82044516645841,1,100
1523,53.92486494932334,1,100
1524,53.89081301312782,1,100
1525,53.76722195078101,1,100
1526,53.79581313160063,1,100
1527,53.73345479148866,1,100
1528,53.71700259898765,1,100
1529,53.72301751344611,1,100
1530,53.67757981978726,1,100
1531,53.696810766666395,1,100
1532,53.668175420484175,1,100
1533,53.73994400808142,1,100
1534,53.62751748597559,1,100
1535,53.66854618445922,1,100
1536,53.73436894896442,1,100
1537,53.8470721284552,1,100
1538,53.9005344781462,1,100
1539,53.888413929526514,1,100
1540,53.98737101407696,1,100
1541,53.946634544554726,1,100
1542,53.95979079970246,1,100
1543,53.949483895152866,1,100
1544,53.94725389278132,1,100
1545,53.99816107291431,1,100
1546,54.0020589442449,1,100
1547,54.057473870747884,1,100
1548,54.05997076830308,1,100
1549,54.01269279654374,1,100
1550,54.05437701144542,1,100
1551,54.08223171375165,1,100
1552,54.05812446290473,1,100
1553,54.12337309085241,1,100
1554,54.02908715083312,1,100
1555,54.00525828817594,1,100
1556,53.9038159496671,1,100
1557,53.886374278214625,1,100
1558,53.85042529166237,1,100
1559,53.75554051360641,1,100
1560,53.785205058926586,1,100
1561,53.676635794421635,1,100
1562,53.56493593486117,1,100
1563,53.56290529354466,1,100
1564,53.66339759455308,1,100
1565,53.61464111382965,1,100
1566,53.618465636484515,1,100
1567,53.61086040532359,1,100
1568,53.64415809733501,1,100
1569,53.61288360977586,1,100
1570,53.7068897710243,1,100
1571,53.77541728137457,1,100
1572,53.76850505615587,1,100
1573,53.788437373396015,1,100
1574,53.78140408196329,1,100
1575,53.661717336749234,1,100
1576,53.6078179347472,1,100
1577,53.63690808913232,1,100
1578,53.62502639275412,1,100
1579,53.64623835701424,1,100
1580,53.6776473385572,1,100
1581,53.69971430707932,1,100
1582,53.68037551442727,1,100
1583,53.704325106338054,1,100
1584,53.65239865454532,1,100
1585,53.698251375593465,1,100
1586,53.75918465652938,1,100
1587,53.75479633692,1,100
1588,53.81208018760985,1,100
1589,53.75866508338475,1,100
1590,53.77177231362859,1,100
1591,53.79627406230275,1,100
1592,53.727098684456685,1,100
1593,53.70610193256892,1,100
1594,53.76493758529462,1,100
1595,53.72480117929293,1,100
1596,53.74079072069762,1,100
1597,53.72372777666102,1,100
1598,53.71067153209143,1,100
1599,53.68539546566209,1,100
1600,53.6724149130946,1,100
1601,53.579275823887556,1,100
1602,53.653630636865,1,100
1603,53.6030364890317,1,100
1604,53.62443586478362,1,100
1605,53.50696946618077,1,100
1606,53.470000968160534,1,100
1607,53.50707923101125,1,100
1608,53.47080135603036,1,100
1609,53.543907061886856,1,100
1610,53.60742449762162,1,100
1611,53.478938394910244,1,100
1612,53.49035093163962,1,100
1613,53.4664318137017,1,100
1614,53.49678040032036,1,100
1615,53.53819984429046,1,100
1616,53.49689056613067,1,100
1617,53.378296712217086,1,100
1618,53.39134859113294,1,100
1619,53.29108734302737,1,100
1620,53.33936239791827,1,100
1621,53.217971540177686,1,100
1622,53.211938266456905,1,100
1623,53.23604352669288,1,100
1624,53.2707596798629,1,100
1625,53.27111839680685,1,100
1626,53.37542721894653,1,100
1627,53.386733063288204,1,100
1628,53.367489659499626,1,100
1629,53.420774865015446,1,100
1630,53.39725642506902,1,100
1631,53.36270675429112,1,100
1632,53.39854467617596,1,100
1633,53.45068468783817,1,100
1634,53.42330692518767,1,100
1635,53.50899332532779,1,100
1636,53.53517712970438,1,100
1637,53.63135469453187,1,100
1638,53.72031549942455,1,100
1639,53.5775136895606,1,100
1640,53.54374028855829,1,100
1641,53.459604934082975,1,100
1642,53.50806177396537,1,100
1643,53.504592105745594,1,100
1644,53.52756367992534,1,100
1645,53.53642301832378,1,100
1646,53.50311367236454,1,100
1647,53.538944291828756,1,100
1648,53.50629063421885,1,100
1649,53.62982080944454,1,100
1650,53.54475122054876,1,100
1651,53.51183443143392,1,100
1652,53.50142055657051,1,100
1653,53.54368512492612,1,100
1654,53.54314052932675,1,100
1655,53.55093214254353,1,100
1656,53.53516675367922,1,100
1657,53.52858603958704,1,100
1658,53.50488830136368,1,100
1659,53.608734713324964,1,100
1660,53.65231378045753,1,100
1661,53.631465772344065,1,100
1662,53.54442693469627,1,100
1663,53.53564801842822,1,100
1664,53.59123710713353,1,100
1665,53.64226433499044,1,100
1666,53.66329863828247,1,100
1667,53.608939437876415,1,100
1668,53.642711336338515,1,100
1669,53.55670190155673,1,100
1670,53.61844179433286,1,100
1671,53.64417276108571,1,100
1672,53.57250007317479,1,100
1673,53.48772672075705,1,100
1674,53.59728885550841,1,100
1675,53.64052158948814,1,100
1676,53.693527705515145,1,100
1677,53.69208889413254,1,100
1678,53.67621000395288,1,100
1679,53.68801604884132,1,100
1680,53.752578242926496,1,100
1681,53.75992657811109,1,100
1682,53.60566842870934,1,100
1683,53.56205563530661,1,100
1684,53.48237763070562,1,100
1685,53.469779060572606,1,100
1686,53.59572721742849,1,100
1687,53.61379911221613,1,100
1688,53.50955929140238,1,100
1689,53.46115918158701,1,100
1690,53.52622265198485,1,100
1691,53.57549539621208,1,100
1692,53.43358360011973,1,100
1693,53.40563319314563,1,100
