time_period,total_load,cell_barring,cell_radius
78,47.259962674245706,1,100
79,47.26356830682094,1,100
80,47.36949790984992,1,100
81,47.38271518053042,1,100
82,47.419668579483066,1,100
83,47.44864146610619,1,100
84,47.43321377050848,1,100
85,47.37239106471958,1,100
86,47.43837609405789,1,100
87,47.458040942600704,1,100
88,47.457621682010924,1,100
89,47.44723981476672,1,100
90,47.45941580140453,1,100
91,47.408991062994204,1,100
92,47.36617802082567,1,100
93,47.440123588558116,1,100
94,47.47650624095702,1,100
95,47.56202296225534,1,100
96,47.55294842550458,1,100
97,47.46642921643168,1,100
98,47.445676485671505,1,100
99,47.44306698068812,1,100
100,47.44384820378506,1,100
101,47.42210713155333,1,100
102,47.41747061840729,1,100
103,47.377081465306304,1,100
104,47.33207190061513,1,100
105,47.265928686980814,1,100
106,47.210709019834994,1,100
107,47.2382860280967,1,100
108,47.26272334127937,1,100
109,47.26770891296147,1,100
110,47.23055262128381,1,100
111,47.214698113504134,1,100
112,47.28910387871738,1,100
113,47.2747764923109,1,100
114,47.2479696817525,1,100
115,47.28541954872617,1,100
116,47.22082665448934,1,100
117,47.2241611083318,1,100
118,47.20539815886071,1,100
119,47.212949263257734,1,100
120,47.27651890955474,1,100
121,47.261867682648365,1,100
122,47.41203459081183,1,100
123,47.28194763316354,1,100
124,47.24542758686609,1,100
125,47.23205139201599,1,100
126,47.295969837977815,1,100
127,47.28540630820199,1,100
128,47.26665492180779,1,100
129,47.280214069857394,1,100
130,47.265623925190994,1,100
131,47.21808864733486,1,100
132,47.23943277134327,1,100
133,47.164802209099236,1,100
134,47.287200452043834,1,100
135,47.302293928400346,1,100
136,47.39185043050403,1,100
137,47.466297532020214,1,100
138,47.48519491561927,1,100
139,47.53575917076327,1,100
140,47.60024889775845,1,100
141,47.4827574467952,1,100
142,47.353274324778205,1,100
143,47.40857958252728,1,100
144,47.47000606455084,1,100
145,47.56858473079257,1,100
146,47.40272932365354,1,100
147,47.46814078145041,1,100
148,47.526340719323855,1,100
149,47.452026477650854,1,100
150,47.502185463115495,1,100
151,47.426308658576204,1,100
152,47.460910659127954,1,100
153,47.55300050061677,1,100
154,47.48579927003063,1,100
155,47.38234438678402,1,100
156,47.47973906967976,1,100
157,47.427091299620784,1,100
158,47.480470804177784,1,100
159,47.569825987063574,1,100
160,47.592288279174625,1,100
161,47.58732451092707,1,100
162,47.68621989169161,1,100
163,47.6996140895173,1,100
164,47.67955182379032,1,100
165,47.68139657630583,1,100
166,47.6100675483183,1,100
167,47.584451346659115,1,100
168,47.58401254639033,1,100
169,47.57651823146853,1,100
170,47.64485391474334,1,100
171,47.60890806757371,1,100
172,47.61023330249325,1,100
173,47.59125045956995,1,100
174,47.59009145139596,1,100
175,47.59268702882941,1,100
176,47.72245642044855,1,100
177,47.74997504243151,1,100
178,47.66359296936858,1,100
179,47.76691467546683,1,100
180,47.82399253719686,1,100
181,47.82387206007181,1,100
182,47.85797186319569,1,100
183,47.93524810095606,1,100
184,47.88412816397343,1,100
185,47.919707584913596,1,100
186,47.91245036977542,1,100
187,47.88513777119568,1,100
188,47.84443712323369,1,100
189,47.79270940723117,1,100
190,47.78927422116087,1,100
191,47.833508142957804,1,100
192,47.76918561279175,1,100
193,47.853136224850935,1,100
194,47.85714313466974,1,100
195,47.865522093339386,1,100
196,47.83216674325172,1,100
197,47.82740069160413,1,100
198,47.84269577331094,1,100
199,47.879818917155106,1,100
200,47.852777827425726,1,100
201,47.8231171752665,1,100
202,47.816147962558205,1,100
203,47.825767074598744,1,100
204,47.83035153794454,1,100
205,47.78112533511246,1,100
206,47.79542591912101,1,100
207,47.82021442722389,1,100
208,47.88601237279269,1,100
209,47.86351176917974,1,100
210,47.814913654659215,1,100
211,47.786853944968605,1,100
212,47.787566780368714,1,100
213,47.8450468909885,1,100
214,47.80943369862084,1,100
215,47.750513555603575,1,100
216,47.57794787269138,1,100
217,47.530791208490676,1,100
218,47.47398380232663,1,100
219,47.569604183147725,1,100
220,47.61997370890769,1,100
221,47.60638216610636,1,100
222,47.59254341666106,1,100
223,47.62489341276938,1,100
224,47.62384532735439,1,100
225,47.73191289262478,1,100
226,47.74894248793209,1,100
227,47.69881652719196,1,100
228,47.77602805703399,1,100
229,47.844511353478154,1,100
230,47.859655379958504,1,100
231,47.86603524581132,1,100
232,47.76126898448021,1,100
233,47.71267781886575,1,100
234,47.75095903156987,1,100
235,47.70070006841725,1,100
236,47.603570939036956,1,100
237,47.60749282349049,1,100
238,47.53104758536207,1,100
239,47.51520626699461,1,100
240,47.480372662300724,1,100
241,47.45006461788461,1,100
242,47.55957958004185,1,100
243,47.666415490928756,1,100
244,47.52434673137151,1,100
245,47.46093307194302,1,100
246,47.49166341241171,1,100
247,47.58046326921795,1,100
248,47.61761293900977,1,100
249,47.56269817269297,1,100
250,47.530684669766195,1,100
251,47.510343111283454,1,100
252,47.45267040387347,1,100
253,47.501548276242794,1,100
254,47.447689398064746,1,100
255,47.419616177109056,1,100
256,47.42934002133673,1,100
257,47.39195277386547,1,100
258,47.4775562243843,1,100
259,47.44541146147386,1,100
260,47.4407060988073,1,100
261,47.43660833101565,1,100
262,47.392349094328736,1,100
263,47.44502716890919,1,100
264,47.472098589912584,1,100
265,47.44386764707717,1,100
266,47.39666704331084,1,100
267,47.456093255980065,1,100
268,47.47401493252754,1,100
269,47.46378659247401,1,100
270,47.49530276771643,1,100
271,47.556103543724745,1,100
272,47.605019512103375,1,100
273,47.509979292254314,1,100
274,47.55455591537578,1,100
275,47.61475171245829,1,100
276,47.45388691992502,1,100
277,47.35639718235057,1,100
278,47.36324187200387,1,100
279,47.35358579523781,1,100
280,47.351942760198796,1,100
281,47.372922650511285,1,100
282,47.40211876178772,1,100
283,47.35223158042825,1,100
284,47.31355866202553,1,100
285,47.38367140886248,1,100
286,47.32493809745682,1,100
287,47.37753280183457,1,100
288,47.39053587547684,1,100
289,47.36702699354343,1,100
290,47.40735407497894,1,100
291,47.39587952684688,1,100
292,47.38676339731252,1,100
293,47.33788009937419,1,100
294,47.36240483813139,1,100
295,47.37397734722949,1,100
296,47.346394641995396,1,100
297,47.301904607192206,1,100
298,47.302340789484,1,100
299,47.33654245147798,1,100
300,47.416271948416075,1,100
301,47.404379147091745,1,100
302,47.42046102391672,1,100
303,47.30666219757055,1,100
304,47.329045799987924,1,100
305,47.30698046347596,1,100
306,47.309368474808565,1,100
307,47.282990011177866,1,100
308,47.24668526037017,1,100
309,47.27150451375534,1,100
310,47.20710412252491,1,100
311,47.241868446450326,1,100
312,47.289449062879655,1,100
313,47.33568222423967,1,100
314,47.36069505993697,1,100
315,47.344596914919386,1,100
316,47.38674040017177,1,100
317,47.37176220821618,1,100
318,47.355739400270046,1,100
319,47.278174394637695,1,100
320,47.33703964276756,1,100
321,47.38307799087034,1,100
322,47.41121576432155,1,100
323,47.37125127574615,1,100
324,47.40011518418545,1,100
325,47.41337377371386,1,100
326,47.42528088801504,1,100
327,47.48106243792081,1,100
328,47.44515312857793,1,100
329,47.4923083181139,1,100
330,47.45050707813927,1,100
331,47.49725554331882,1,100
332,47.35552343856003,1,100
333,47.30939964077206,1,100
334,47.2720728354665,1,100
335,47.25314382706419,1,100
336,47.24542364263485,1,100
337,47.25692597195117,1,100
338,47.20846621447347,1,100
339,47.349718685319665,1,100
340,47.330760386047025,1,100
341,47.30810941489059,1,100
342,47.28172426423095,1,100
343,47.270024098980954,1,100
344,47.29467930477835,1,100
345,47.323040488320046,1,100
346,47.36349748724369,1,100
347,47.37676327384162,1,100
348,47.39742281895888,1,100
349,47.47018195615693,1,100
350,47.45910259130402,1,100
351,47.46432867483514,1,100
352,47.43251187395314,1,100
353,47.42972300668782,1,100
354,47.44828487601755,1,100
355,47.49378661324874,1,100
356,47.45961427027526,1,100
357,47.476159651693855,1,100
358,47.42804254381795,1,100
359,47.385249605211385,1,100
360,47.40940149810099,1,100
361,47.32366282197083,1,100
362,47.3181594315071,1,100
363,47.27629599172713,1,100
364,47.31742675013192,1,100
365,47.327988451534544,1,100
366,47.352393649457035,1,100
367,47.38614811588725,1,100
368,47.38169556847048,1,100
369,47.434571162354246,1,100
370,47.49490781164686,1,100
371,47.45953676208592,1,100
372,47.39063883848669,1,100
373,47.23434836635084,1,100
374,47.22285679391589,1,100
375,47.18752783173629,1,100
376,47.21962335482097,1,100
377,47.17345739399048,1,100
378,47.1575289464608,1,100
379,47.14572726320011,1,100
380,47.16219309175202,1,100
381,47.214924226382095,1,100
382,47.27097575934165,1,100
383,47.277392572704336,1,100
384,47.24885968040266,1,100
385,47.250122767905374,1,100
386,47.2314495220806,1,100
387,47.19821385640032,1,100
388,47.16324614926582,1,100
389,47.162828816136354,1,100
390,47.19959435670644,1,100
391,47.225170015928796,1,100
392,47.2912555089305,1,100
393,47.3543896272423,1,100
394,47.42463415162998,1,100
395,47.41227443344336,1,100
396,47.45709157874851,1,100
397,47.41128186077916,1,100
398,47.35242203092902,1,100
399,47.39921824099407,1,100
400,47.36949714632668,1,100
401,47.36824364114771,1,100
402,47.3377659652835,1,100
403,47.34983944564677,1,100
404,47.36049507618791,1,100
405,47.314293409653715,1,100
406,47.40585419848866,1,100
407,47.42569323299795,1,100
408,47.4312795128738,1,100
409,47.3509444182909,1,100
410,47.353904529936024,1,100
411,47.34237937793557,1,100
412,47.35033003914442,1,100
413,47.348539947033444,1,100
414,47.39595834007987,1,100
415,47.428205560996176,1,100
416,47.29952279672484,1,100
417,47.32921659363093,1,100
418,47.39211504616166,1,100
419,47.37382817189332,1,100
420,47.306232294836306,1,100
421,47.273569947226335,1,100
422,47.27889652027808,1,100
423,47.23458569472729,1,100
424,47.16162374555791,1,100
425,47.09874513797538,1,100
426,47.129631282505855,1,100
427,47.1875582616691,1,100
428,47.11232369816342,1,100
429,47.13906715988263,1,100
430,47.158673113997224,1,100
431,47.25212444960854,1,100
432,47.32556803956721,1,100
433,47.44202927233788,1,100
434,47.40693111371894,1,100
435,47.33666555576088,1,100
436,47.221231287765555,1,100
437,47.25554376756645,1,100
438,47.24522702603206,1,100
439,47.24971080341672,1,100
440,47.310022415669835,1,100
441,47.306329607675664,1,100
442,47.3522605490702,1,100
443,47.2387113755582,1,100
444,47.2812595066508,1,100
445,47.34445009423637,1,100
446,47.30196196353556,1,100
447,47.29730013647085,1,100
448,47.31938998169412,1,100
449,47.289420822525976,1,100
450,47.23356810160445,1,100
451,47.23324539485883,1,100
452,47.24452452182009,1,100
453,47.25595398706973,1,100
454,47.18008024661084,1,100
455,47.18763304009569,1,100
456,47.27898401521218,1,100
457,47.34104868783819,1,100
458,47.41496707583629,1,100
459,47.446441351203035,1,100
460,47.390183316318776,1,100
461,47.49775167387464,1,100
462,47.551081400142536,1,100
463,47.52565995401128,1,100
464,47.46735683585887,1,100
465,47.51317631788373,1,100
466,47.4723523091244,1,100
467,47.44197225193015,1,100
468,47.40362481817259,1,100
469,47.50899142628306,1,100
470,47.49192202255353,1,100
471,47.43797457566295,1,100
472,47.47854708691983,1,100
473,47.5734032817171,1,100
474,47.51009865235016,1,100
475,47.4573531107281,1,100
476,47.451449720780815,1,100
477,47.41508698265505,1,100
478,47.450603886574925,1,100
479,47.43852325384826,1,100
480,47.47066690767161,1,100
481,47.50396984631094,1,100
482,47.51899582914524,1,100
483,47.56053705383552,1,100
484,47.52859216072528,1,100
485,47.572260269692826,1,100
486,47.556694004054215,1,100
487,47.51124497428134,1,100
488,47.544116322887696,1,100
489,47.526933226774055,1,100
490,47.50759528442373,1,100
491,47.45298761263461,1,100
492,47.45009282924704,1,100
493,47.55992736774956,1,100
494,47.55615762475457,1,100
495,47.5015946859384,1,100
496,47.595989383964245,1,100
497,47.6279955131709,1,100
498,47.56870401468116,1,100
499,47.5644012632229,1,100
500,47.59282718006903,1,100
501,47.56779055233355,1,100
502,47.56296606031965,1,100
503,47.53713224991802,1,100
504,47.450470719589,1,100
505,47.54794694276555,1,100
506,47.53502719250169,1,100
507,47.59879386916317,1,100
508,47.58891246206707,1,100
509,47.589953978998466,1,100
510,47.53251559866236,1,100
511,47.50990629782089,1,100
512,47.483683425525435,1,100
513,47.5323740004316,1,100
514,47.501067951943504,1,100
515,47.46778086430067,1,100
516,47.527133188216055,1,100
517,47.47036210207882,1,100
518,47.544470436522346,1,100
519,47.53377381635816,1,100
520,47.58228308091769,1,100
521,47.533348033059,1,100
522,47.48554273997082,1,100
523,47.459240943240246,1,100
524,47.50952068823862,1,100
525,47.43931611804417,1,100
526,47.415328804804645,1,100
527,47.2578779944684,1,100
528,47.07275546883248,1,100
529,47.124449873714795,1,100
530,47.108582779321665,1,100
531,47.027278164615154,1,100
532,47.112576144746015,1,100
533,47.21153983259413,1,100
534,47.20151358000671,1,100
535,47.25641133141598,1,100
536,47.282048986783316,1,100
537,47.33576484035057,1,100
538,47.35362151663584,1,100
539,47.44853779533752,1,100
540,47.46833635199947,1,100
541,47.366253221347904,1,100
542,47.41039853305175,1,100
543,47.4703054952209,1,100
544,47.42047570342316,1,100
545,47.43484300372652,1,100
546,47.40538470441833,1,100
547,47.42037034897988,1,100
548,47.35694697256255,1,100
549,47.359277397960994,1,100
550,47.30512851808183,1,100
551,47.264643264535465,1,100
552,47.234573734766,1,100
553,47.23205644742785,1,100
554,47.212042729481645,1,100
555,47.199279860631464,1,100
556,47.0907534846289,1,100
557,47.056579853050366,1,100
558,47.12138960314712,1,100
559,47.16230364570154,1,100
560,47.10658031620628,1,100
561,47.00449893423604,1,100
562,46.87538978678024,1,100
563,47.09531830175111,1,100
564,47.0745155580484,1,100
565,47.14045331227041,1,100
566,47.2261687638098,1,100
567,47.23390891726725,1,100
568,47.18287848383313,1,100
569,47.0901579209223,1,100
570,47.09587621791994,1,100
571,47.10135680375695,1,100
572,47.07808738114378,1,100
573,47.067204457344104,1,100
574,47.10319156970643,1,100
575,47.17895687416309,1,100
576,47.2090242913619,1,100
577,47.235658780171214,1,100
578,47.274345009185346,1,100
579,47.24853206807009,1,100
580,47.197919302432105,1,100
581,47.23406985139713,1,100
582,47.25944278976128,1,100
583,47.329742841331594,1,100
584,47.33541166418164,1,100
585,47.32473089011255,1,100
586,47.323293651838526,1,100
587,47.34528866177336,1,100
588,47.33667095067854,1,100
589,47.39820115984397,1,100
590,47.41653045098059,1,100
591,47.34201058652648,1,100
592,47.33061137034284,1,100
593,47.315475600567616,1,100
594,47.30073742964666,1,100
595,47.30593648261283,1,100
596,47.340107512908475,1,100
597,47.321099666439466,1,100
598,47.306868938735406,1,100
599,47.29044396339159,1,100
600,47.3425968458933,1,100
601,47.382364004562056,1,100
602,47.33442261443514,1,100
603,47.34551800802589,1,100
604,47.30845444284511,1,100
605,47.27093058187063,1,100
606,47.26905072339979,1,100
607,47.33664895238885,1,100
608,47.29699015259196,1,100
609,47.23654975054198,1,100
610,47.31158418762388,1,100
611,47.26298523914003,1,100
612,47.26389387596134,1,100
613,47.23256689907688,1,100
614,47.25142418263506,1,100
615,47.28795850752325,1,100
616,47.29634797338616,1,100
617,47.34613128029255,1,100
618,47.36456115226188,1,100
619,47.353803084411325,1,100
620,47.31384593839946,1,100
621,47.389423735429816,1,100
622,47.33719273261502,1,100
623,47.43249456032078,1,100
624,47.45339619810266,1,100
625,47.37689465626045,1,100
626,47.37955164340846,1,100
627,47.38545782754868,1,100
628,47.458023846733326,1,100
629,47.385835802636755,1,100
630,47.41009137338097,1,100
631,47.44306371936422,1,100
632,47.43209974861023,1,100
633,47.423728191652685,1,100
634,47.48568722882104,1,100
635,47.55157129638809,1,100
636,47.505255242747374,1,100
637,47.53117718427773,1,100
638,47.494944231539215,1,100
639,47.415249687600266,1,100
640,47.39509428162462,1,100
641,47.43680654042276,1,100
642,47.36152392059901,1,100
643,47.35094551010269,1,100
644,47.47658449750787,1,100
645,47.469792153323596,1,100
646,47.44278688587321,1,100
647,47.439892780467716,1,100
648,47.37029386283281,1,100
649,47.40128082318638,1,100
650,47.45003366408519,1,100
651,47.49999395358677,1,100
652,47.51772125339501,1,100
653,47.52621297726328,1,100
654,47.57179794837436,1,100
655,47.59501696250095,1,100
656,47.52311953577356,1,100
657,47.54608761672595,1,100
658,47.41521135575393,1,100
659,47.29018477069552,1,100
660,47.184036378725416,1,100
661,47.127239908590916,1,100
662,47.14949878399818,1,100
663,47.15807168753214,1,100
664,47.04057739321033,1,100
665,47.058647985462244,1,100
666,47.09774692892184,1,100
667,47.0568566683825,1,100
668,47.12919610442309,1,100
669,47.14048145375806,1,100
670,47.1662962509383,1,100
671,47.121514146444824,1,100
672,47.14140801217837,1,100
673,47.20502011160253,1,100
674,47.280227549689194,1,100
675,47.35902949176158,1,100
676,47.29573963430288,1,100
677,47.31744699669291,1,100
678,47.30937875715003,1,100
679,47.29478987857864,1,100
680,47.32332058477179,1,100
681,47.30016935086224,1,100
682,47.3047967189802,1,100
683,47.32419365261153,1,100
684,47.26578911578914,1,100
685,47.157568005264494,1,100
686,47.20569789397393,1,100
687,47.23204575046576,1,100
688,47.25941839745526,1,100
689,47.29157508583359,1,100
690,47.296534778581275,1,100
691,47.249658320340075,1,100
692,47.27562374968006,1,100
693,47.24455915123274,1,100
694,47.18955129415257,1,100
695,47.09770255566348,1,100
696,47.117940635522174,1,100
697,47.03044281734232,1,100
698,47.07734936967806,1,100
699,47.06634301458497,1,100
700,47.03049975670551,1,100
701,47.05548291688858,1,100
702,47.144963316537634,1,100
703,47.08880077842894,1,100
704,47.09814226791467,1,100
705,47.026463426693525,1,100
706,47.04443773023827,1,100
707,47.089059936727146,1,100
708,47.112514633815344,1,100
709,47.125831433381855,1,100
710,47.02346585030783,1,100
711,47.066552524652906,1,100
712,47.08092467662753,1,100
713,47.1341362955319,1,100
714,47.15898180633199,1,100
715,47.191240714332345,1,100
716,47.23307844788252,1,100
717,47.18001833628256,1,100
718,47.20605240690667,1,100
719,47.2332183078789,1,100
720,47.17323192534929,1,100
721,47.08989057478742,1,100
722,47.16351364619905,1,100
723,47.15208870422892,1,100
724,47.26642767401952,1,100
725,47.2548758204097,1,100
726,47.315771543944344,1,100
727,47.32380778391557,1,100
728,47.25838893142278,1,100
729,47.32986313081456,1,100
730,47.377259382960474,1,100
731,47.39566583646845,1,100
732,47.25814849789761,1,100
733,47.297638836330506,1,100
734,47.40127474748368,1,100
735,47.34669649122598,1,100
736,47.33335371445799,1,100
737,47.34474160801807,1,100
738,47.38193176904324,1,100
739,47.37985292205758,1,100
740,47.37629817608328,1,100
741,47.34574682480571,1,100
742,47.352999149710854,1,100
743,47.34174325593941,1,100
744,47.441106878973144,1,100
745,47.43907563841954,1,100
746,47.40381866667084,1,100
747,47.38331315890737,1,100
748,47.33219661071208,1,100
749,47.25800405789974,1,100
750,47.27385689313516,1,100
751,47.25219485009504,1,100
752,47.29724215565398,1,100
753,47.276858446303564,1,100
754,47.353950113354806,1,100
755,47.40955607211723,1,100
756,47.37797985954282,1,100
757,47.32918607497224,1,100
758,47.39365773254198,1,100
759,47.44432019077679,1,100
760,47.434301015420914,1,100
761,47.506099095535816,1,100
762,47.474998235548966,1,100
763,47.48109893334364,1,100
764,47.46537451432471,1,100
765,47.41123293819765,1,100
766,47.33792177079318,1,100
767,47.36731757622212,1,100
768,47.4356457960788,1,100
769,47.490829937053114,1,100
770,47.46566895634551,1,100
771,47.41229256765338,1,100
772,47.34305015676922,1,100
773,47.311286033306516,1,100
774,47.33076047250206,1,100
775,47.37390981851083,1,100
776,47.39635279670541,1,100
777,47.35427085997891,1,100
778,47.39806861517401,1,100
779,47.37159137252046,1,100
780,47.34765785024225,1,100
781,47.33469429278138,1,100
782,47.25780416741545,1,100
783,47.23009256070493,1,100
784,47.22424750675123,1,100
785,47.29009441516236,1,100
786,47.32440217346998,1,100
787,47.30650148494186,1,100
788,47.22963166960708,1,100
789,47.16336615348654,1,100
790,47.19117071707662,1,100
791,47.21976749008052,1,100
792,47.257539303078595,1,100
793,47.324417331792574,1,100
794,47.44042910592802,1,100
795,47.28826313406894,1,100
796,47.29168110139444,1,100
797,47.28148495940414,1,100
798,47.33003622646276,1,100
799,47.32831499217156,1,100
800,47.307256138268286,1,100
801,47.36645602901193,1,100
802,47.32973083518154,1,100
803,47.21977738529296,1,100
804,47.190396101539044,1,100
805,47.23045145020318,1,100
806,47.28100548182132,1,100
807,47.30820858755118,1,100
808,47.21355425765786,1,100
809,47.255411825566064,1,100
810,47.266135439373805,1,100
811,47.24134148390059,1,100
812,47.23771999765053,1,100
813,47.24806228364404,1,100
814,47.314537225774906,1,100
815,47.313017864059425,1,100
816,47.28312833464961,1,100
817,47.31441652364556,1,100
818,47.304638261417495,1,100
819,47.32173400759836,1,100
820,47.291492532414864,1,100
821,47.304195675412686,1,100
822,47.287958163770256,1,100
823,47.19523369485879,1,100
824,47.07311587715384,1,100
825,47.043083723830776,1,100
826,47.08219455165719,1,100
827,47.10148886439822,1,100
828,47.078112452599655,1,100
829,47.07559150328255,1,100
830,47.10573921432851,1,100
831,47.097847480536934,1,100
832,47.07675890821406,1,100
833,47.02873361403886,1,100
834,46.998428340718455,1,100
835,47.079820189150425,1,100
836,47.12607001927223,1,100
837,47.05279362395315,1,100
838,46.98468673827372,1,100
839,46.95398489969871,1,100
840,47.01963906909878,1,100
841,46.91679402602985,1,100
842,46.93972588609536,1,100
843,46.87113764058378,1,100
844,46.88675432908071,1,100
845,46.863635009132935,1,100
846,46.85390258696909,1,100
847,46.91769454591849,1,100
848,46.84892994844124,1,100
849,46.97995035383998,1,100
850,47.01415387494729,1,100
851,47.09039423820713,1,100
852,47.1493753749706,1,100
853,47.07970238489999,1,100
854,47.07547594297309,1,100
855,47.03074573597524,1,100
856,46.974743534844876,1,100
857,46.98237490316248,1,100
858,47.01308394558694,1,100
859,47.04782276616033,1,100
860,47.060318357526555,1,100
861,47.08942592211688,1,100
862,47.11213692569129,1,100
863,47.18032708486708,1,100
864,47.17481532821721,1,100
865,47.13438248587863,1,100
866,47.17235858757739,1,100
867,47.165606410281455,1,100
868,47.165592286621305,1,100
869,47.14370010729336,1,100
870,47.154180060083725,1,100
871,47.14427725106991,1,100
872,47.12305087184835,1,100
873,47.1253089924308,1,100
874,47.14264652881973,1,100
875,47.11176103454252,1,100
876,47.10436213223786,1,100
877,47.123656048035166,1,100
878,47.09450893735685,1,100
879,47.01147547532722,1,100
880,46.925836069008305,1,100
881,46.95942398907991,1,100
882,47.04449416404477,1,100
883,47.024094046816565,1,100
884,47.03035777966758,1,100
885,47.043148950644,1,100
886,47.02456078803444,1,100
887,47.08616475309085,1,100
888,47.13588354506129,1,100
889,47.070098578555545,1,100
890,46.90126011353393,1,100
891,46.72024080224899,1,100
892,46.74744429851702,1,100
893,46.845434813271225,1,100
894,46.917469830170354,1,100
895,46.934958278365094,1,100
896,46.93126107292569,1,100
897,47.033896522075096,1,100
898,47.02654667136795,1,100
899,46.98007462676212,1,100
900,47.0145582069651,1,100
901,47.06821307086736,1,100
902,47.036128502051845,1,100
903,47.0692592450086,1,100
904,47.12622700762765,1,100
905,47.084949014785174,1,100
906,47.24113251661063,1,100
907,47.227854624470936,1,100
908,47.30991644739934,1,100
909,47.27016842690176,1,100
910,47.13588067710033,1,100
911,47.074849803847,1,100
912,47.13648425911506,1,100
913,47.14991136266279,1,100
914,47.11791212280777,1,100
915,47.10103091290581,1,100
916,47.12983106502876,1,100
917,47.22013095757454,1,100
918,47.227725838235905,1,100
919,47.26602700903852,1,100
920,47.278136869134485,1,100
921,47.310081096087885,1,100
922,47.24711755130582,1,100
923,47.183973762858976,1,100
924,47.15155081403212,1,100
925,47.14241070161095,1,100
926,47.20611194889583,1,100
927,47.21917923464342,1,100
928,47.244873933184664,1,100
929,47.20569824022444,1,100
930,47.29226717525657,1,100
931,47.26523286268098,1,100
932,47.279180321689125,1,100
933,47.3113818457535,1,100
934,47.327158295011806,1,100
935,47.27010718862,1,100
936,47.34327653841362,1,100
937,47.29535488057062,1,100
938,47.22973861842949,1,100
939,47.24514686371224,1,100
940,47.080682600248295,1,100
941,47.0435386076816,1,100
942,47.00560547069911,1,100
943,47.04056691937523,1,100
944,47.00178445266515,1,100
945,47.00309717179817,1,100
946,46.97234311533914,1,100
947,46.98211177181434,1,100
948,46.88068879722285,1,100
949,46.74078238063546,1,100
950,46.83565636041063,1,100
951,46.88073568163621,1,100
952,46.93104816005318,1,100
953,46.91712274846784,1,100
954,46.95244072519755,1,100
955,46.91715907003753,1,100
956,47.0480605914156,1,100
957,47.046328417963984,1,100
958,47.11579967042681,1,100
959,47.12390196078778,1,100
960,47.05190195591595,1,100
961,47.049958637277015,1,100
962,47.08840627674989,1,100
963,47.067912965790256,1,100
964,47.02910772658509,1,100
965,46.98890306663391,1,100
966,46.99059143963086,1,100
967,47.060049293464644,1,100
968,47.02720729135934,1,100
969,47.012820880278134,1,100
970,47.04407381660301,1,100
971,47.08648110554874,1,100
972,47.11697115934176,1,100
973,47.10160396985955,1,100
974,47.0798556635091,1,100
975,47.13510944417945,1,100
976,47.1413370476943,1,100
977,47.11899828404918,1,100
978,47.15367698232512,1,100
979,47.14559493107197,1,100
980,47.160212556887224,1,100
981,47.18662215773375,1,100
982,47.229799131852,1,100
983,47.28537963220989,1,100
984,47.310076085483814,1,100
985,47.33686864452459,1,100
986,47.42574439800188,1,100
987,47.326655375005004,1,100
988,47.31368821849328,1,100
989,47.383116142577975,1,100
990,47.30243036712725,1,100
991,47.305312594170765,1,100
992,47.2585067195502,1,100
993,47.154572936110576,1,100
994,47.264561597788756,1,100
995,47.254045099192055,1,100
996,47.24303312746609,1,100
