time_period,cell_id,pe_id,load
0,5,225,1.2016673103228468
0,5,226,1.2019188439852129
0,5,227,1.2019189875531986
0,5,228,1.202401025130767
0,5,229,1.201249027554922
0,5,230,1.2019839212427037
0,5,231,1.2017089646284542
0,5,232,1.2010476498534484
0,5,233,1.2030085555580008
0,5,234,1.203201424839844
0,5,235,1.201180124936861
0,5,236,1.2005344507789586
0,5,237,1.2025587298975802
0,5,238,1.2014378639153862
0,5,239,1.2006702323502287
0,5,240,1.2013934796020007
0,5,241,1.2009307738066624
0,5,242,1.1997002800379044
0,5,243,1.2021577053842127
0,5,244,1.2024528703023867
0,5,245,1.2001392291498927
0,5,246,1.2018954062298368
0,5,247,1.2027424737009256
0,5,248,1.2011563341144091
0,5,249,1.2029614853032946
0,5,250,1.2024637890860184
0,5,251,1.2034210316676692
0,5,252,1.2003268437949992
0,5,253,1.202014848620506
0,5,254,1.203353061685643
0,5,255,1.2022142402978917
0,5,256,1.2020279688347855
0,5,257,1.2025552779865822
0,5,258,1.202195562969144
0,5,259,1.202115992881528
0,5,260,1.202913530702153
0,5,261,1.2022201060670596
0,5,262,1.2011697210871006
0,5,263,1.2004712671421014
0,5,264,1.2023074413777148
0,5,265,1.2009120854903763
0,5,266,1.2009982880345214
0,5,267,1.2022849054258595
0,5,268,1.2017043164307628
0,5,269,1.2007487397807193
1,5,225,1.2028648341820312
1,5,226,1.2034057451704208
1,5,227,1.2033927674014675
1,5,228,1.2038240818493666
1,5,229,1.2022225537044782
1,5,230,1.2055995514505216
1,5,231,1.2044566892662338
1,5,232,1.2030940887798405
1,5,233,1.207444123159561
1,5,234,1.2045573456597827
1,5,235,1.2040098497913632
1,5,236,1.2038139229760427
1,5,237,1.2054634048645156
1,5,238,1.2035029823616124
1,5,239,1.203967486430138
1,5,240,1.2043365265270172
1,5,241,1.2036930659045326
1,5,242,1.2022402273214083
1,5,243,1.203355885738785
1,5,244,1.2056542709761846
1,5,245,1.2021049887738602
1,5,246,1.2031146987284345
1,5,247,1.2055816500209835
1,5,248,1.2034888851352648
1,5,249,1.2053639987231048
1,5,250,1.204516124934377
1,5,251,1.2049859057980024
1,5,252,1.2031483019175708
1,5,253,1.202905796638825
1,5,254,1.2056830222567378
1,5,255,1.2033445788950126
1,5,256,1.2051055190883557
1,5,257,1.205332834482314
1,5,258,1.2059816441681888
1,5,259,1.205102380631247
1,5,260,1.2047430583076262
1,5,261,1.2040271090557555
1,5,262,1.2022576289528037
1,5,263,1.2037703270456113
1,5,264,1.2041390137373056
1,5,265,1.202947175135463
1,5,266,1.204222990913056
1,5,267,1.2061248419963486
1,5,268,1.2027840608107447
1,5,269,1.202921042101814
2,5,225,1.205765995768948
2,5,226,1.2053303142418266
2,5,227,1.2039776209107327
2,5,228,1.2062754667687285
2,5,229,1.20392528013638
2,5,230,1.2063289665585533
2,5,231,1.2051561351353672
2,5,232,1.2039239440555023
2,5,233,1.2108220519446031
2,5,234,1.2067036719693343
2,5,235,1.206931468552537
2,5,236,1.2055277123731527
2,5,237,1.2069901352554906
2,5,238,1.2060253849062799
2,5,239,1.205446917309444
2,5,240,1.2050339731708788
2,5,241,1.2067193927980215
2,5,242,1.2049886856173064
2,5,243,1.2043124941344385
2,5,244,1.2087862783384926
2,5,245,1.2042817735811246
2,5,246,1.203961004278998
2,5,247,1.20816961094867
2,5,248,1.2059289534172468
2,5,249,1.208256831640395
2,5,250,1.2050893994263268
2,5,251,1.2069143154754776
2,5,252,1.2052935651019827
2,5,253,1.2055153582583213
2,5,254,1.207992477846976
2,5,255,1.205226843645771
2,5,256,1.2061433295176986
